DEPARTMENT,CATEGORY,UPC,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRODUCT_SIZE,tid,AISLE_NUMBER,SECTION,SHELF_LEVEL,SHELF_POSITION,BAY_NUMBER,health_score
Breakfast & Cereal,Cereal & Granola,278447,https://www.walmart.com/ip/KIND-Healthy-Grains-Granola-Dark-Chocolate-Clusters-11-oz/55227214?fulfillmentIntent=Pickup,"KIND Healthy Grains Granola, Dark Chocolate Clusters, 11 oz",Kind Bar,5.48,11,16440019,26,C,3,3,3,8
Breakfast & Cereal,Cereal & Granola,277700,https://www.walmart.com/ip/Kellogg-s-Rice-Krispies-Treats-Marshmallow-Snack-Bars-12-Ct-26-4-Oz-Box/631155967?fulfillmentIntent=Pickup,"Kellogg's Rice Krispies Treats Marshmallow Snack Bars, 12 Ct, 26.4 Oz, Box",Rice Krispies Treats,10.82,26.4,16389352,26,C,6,16,6,3
Breakfast & Cereal,Cereal & Granola,278330,https://www.walmart.com/ip/NUTSOLA-GRANOLA-VANILLA-ALMOND-8-OZ/231893778?fulfillmentIntent=Pickup,NUTSOLA GRANOLA VANILLA ALMOND 8 OZ,Nutsola,7.48,8,16439897,26,C,6,6,6,6
Breakfast & Cereal,Cereal & Granola,278770,https://www.walmart.com/ip/Nature-Valley-Crunchy-Dipped-Granola-Bars-Chocolate-6-ct/443429642?fulfillmentIntent=Pickup,"Nature Valley Crunchy Dipped Granola Bars, Chocolate, 6 ct",Nature Valley,3.52,6,16445743,26,C,2,6,6,7
Breakfast & Cereal,Cereal & Granola,278466,https://www.walmart.com/ip/Quaker-Puffed-Granola-Vanilla-17-Oz/466614168?fulfillmentIntent=Pickup,Quaker Puffed Granola Vanilla 17 Oz,Quaker,4.98,17,16440078,26,C,4,2,2,7
Breakfast & Cereal,Cereal & Granola,278572,https://www.walmart.com/ip/KIND-Healthy-Grains-Granola-Vanilla-Blueberry-with-Flax-Seeds-Gluten-Free-11-oz/26560432?fulfillmentIntent=Pickup,"KIND Healthy Grains Granola, Vanilla Blueberry with Flax Seeds, Gluten Free, 11 oz",Kind Bar,5.48,11,16440485,26,C,2,8,8,8
Breakfast & Cereal,Cereal & Granola,277814,https://www.walmart.com/ip/Kellogg-s-Special-K-Cereal-Bars-Strawberry-88oz/28831221?fulfillmentIntent=Pickup,Kellogg's Special K Cereal Bars Strawberry .88oz,Kellogg's,0.98,.88,16389706,26,C,6,10,10,7
Breakfast & Cereal,Cereal & Granola,278545,https://www.walmart.com/ip/Nature-s-Path-Love-Crunch-Organic-Granola-Dark-Chocolate-and-Red-Berries-11-5-oz/29304186?fulfillmentIntent=Pickup,"Nature's Path Love Crunch Organic Granola, Dark Chocolate and Red Berries, 11.5 oz",Love Crunch,4.28,11.5,16440310,26,C,5,1,1,7
Breakfast & Cereal,Cereal & Granola,277851,https://www.walmart.com/ip/Nutri-Grain-Soft-Baked-Breakfast-Bars-Variety-Pack-32-Ct-41-6-Oz-Box/195612826?fulfillmentIntent=Pickup,"Nutri-Grain Soft Baked Breakfast Bars, Variety Pack, 32 Ct, 41.6 Oz, Box",Kellogg's Nutri-Grain,10.53,41.6,16389863,26,C,1,7,7,7
Breakfast & Cereal,Cereal & Granola,277023,https://www.walmart.com/ip/Annie-s-Gluten-Free-Chewy-Granola-Bars-Oatmeal-Cookie-4-9-oz-5-ct/42716640?fulfillmentIntent=Pickup,"Annie's Gluten Free Chewy Granola Bars, Oatmeal Cookie, 4.9 oz, 5 ct",Annie's,5.99,4.9,16384219,26,C,1,19,9,7
Breakfast & Cereal,Cereal & Granola,278043,https://www.walmart.com/ip/Bear-Naked-Granola-Bites-Chocolate-Chip-6-2-Oz-Pouch/340640397?fulfillmentIntent=Pickup,"Bear Naked Granola Bites, Chocolate Chip, 6.2 Oz, Pouch",Bear Naked,4.24,6.2,16439320,26,C,1,19,9,7
Breakfast & Cereal,Cereal & Granola,277528,https://www.walmart.com/ip/Nutri-Grain-Soft-Baked-Breakfast-Bars-Variety-Pack-32-Ct-41-6-Oz-Box/195612826?fulfillmentIntent=Pickup,"Nutri-Grain Soft Baked Breakfast Bars, Variety Pack, 32 Ct, 41.6 Oz, Box",Kellogg's Nutri-Grain,10.53,41.6,16387871,26,C,2,4,4,7
Breakfast & Cereal,Cereal & Granola,277976,https://www.walmart.com/ip/Bear-Naked-Granola-Bites-Peanut-Butter-and-Honey-7-2-Oz-Bag/51407606?fulfillmentIntent=Pickup,"Bear Naked Granola Bites, Peanut Butter and Honey, 7.2 Oz, Bag",Bear Naked,3.78,7.2,16439080,26,C,6,12,2,7
Breakfast & Cereal,Cereal & Granola,278976,https://www.walmart.com/ip/Post-Honey-Bunches-of-Oats-French-Vanilla-Almond-Granola-Cereal-Vanilla-Granola-with-Crushed-Almonds-11-OZ-Bag/254122398?fulfillmentIntent=Pickup,"Post Honey Bunches of Oats French Vanilla Almond Granola Cereal, Vanilla Granola with Crushed Almonds, 11 OZ Bag",Honey Bunches of Oats,2.98,11,16446035,26,C,4,12,2,7
Breakfast & Cereal,Cereal & Granola,278367,https://www.walmart.com/ip/Bear-Naked-Granola-Cereal-Cacao-and-Cashew-Butter-15-Oz-Bag/396658903?fulfillmentIntent=Pickup,"Bear Naked Granola Cereal, Cacao and Cashew Butter, 15 Oz, Bag",Bear Naked,5.84,15,16439934,26,C,1,3,3,7
Breakfast & Cereal,Cereal & Granola,277930,https://www.walmart.com/ip/Great-Value-Crunchy-Granola-Bars-Oats-Honey-1-4-oz-6-Count/10316044?fulfillmentIntent=Pickup,Great Value Crunchy Granola Bars Oats & Honey 1.4 oz 6 Count,Great Value,1.74,1.4,16390131,26,C,2,6,6,8
Breakfast & Cereal,Cereal & Granola,277029,https://www.walmart.com/ip/Nutri-Grain-Soft-Baked-Breakfast-Bars-Apple-and-Carrot-8-Ct-9-8-Oz-Box/699686168?fulfillmentIntent=Pickup,"Nutri-Grain Soft Baked Breakfast Bars, Apple and Carrot, 8 Ct, 9.8 Oz, Box",Kellogg's Nutri-Grain,2.98,9.8,16384225,26,C,1,5,5,8
Breakfast & Cereal,Cereal & Granola,277611,https://www.walmart.com/ip/Great-Value-Crunchy-Granola-Bars-Oats-Honey-1-4-oz-6-Count/10316044?fulfillmentIntent=Pickup,Great Value Crunchy Granola Bars Oats & Honey 1.4 oz 6 Count,Great Value,1.74,1.4,16388131,26,C,1,7,7,8
Breakfast & Cereal,Cereal & Granola,277789,https://www.walmart.com/ip/Trix-Breakfast-Cereal-Treat-Bars-Value-Pack-16-ct/988616664?fulfillmentIntent=Pickup&athbdg=L1600,"Trix Breakfast Cereal Treat Bars, Value Pack, 16 ct",Trix,6.54,16,16389681,26,C,5,5,5,7
Breakfast & Cereal,Cereal & Granola,278848,https://www.walmart.com/ip/Nature-Valley-Crunchy-Dipped-Granola-Bars-Chocolate-6-ct/443429642?fulfillmentIntent=Pickup,"Nature Valley Crunchy Dipped Granola Bars, Chocolate, 6 ct",Nature Valley,3.52,6,16445872,26,C,2,4,4,7
Breakfast & Cereal,Cereal & Granola,277579,https://www.walmart.com/ip/Kellogg-s-Rice-Krispies-Treats-Marshmallow-Snack-Bars-12-Ct-26-4-Oz-Box/631155967?fulfillmentIntent=Pickup,"Kellogg's Rice Krispies Treats Marshmallow Snack Bars, 12 Ct, 26.4 Oz, Box",Rice Krispies Treats,10.82,26.4,16387962,26,C,5,15,5,3
Breakfast & Cereal,Cereal & Granola,278749,https://www.walmart.com/ip/ratio-Keto-Granola-Toasted-Almond-8-oz-Pouch/168268473?fulfillmentIntent=Pickup,:ratio Keto Granola Toasted Almond 8 oz. Pouch,Ratio,6.98,8,16445682,26,C,5,5,5,7
Breakfast & Cereal,Cereal & Granola,277489,https://www.walmart.com/ip/Quaker-Chewy-Fruit-Fun-Granola-Bars-Amazing-Apple-Flavor-0-84-oz-10-Count/621264212?fulfillmentIntent=Pickup,Quaker Chewy Fruit Fun Granola Bars Amazing Apple Flavor 0.84 oz 10 Count,Quaker,3.46,0.84,16387774,26,C,5,5,5,7
Breakfast & Cereal,Cereal & Granola,278392,https://www.walmart.com/ip/KIND-Healthy-Grains-Granola-Vanilla-Blueberry-with-Flax-Seeds-Gluten-Free-11-oz/26560432?fulfillmentIntent=Pickup,"KIND Healthy Grains Granola, Vanilla Blueberry with Flax Seeds, Gluten Free, 11 oz",Kind Bar,5.48,11,16439964,26,C,2,8,8,8
Breakfast & Cereal,Cereal & Granola,277648,https://www.walmart.com/ip/Kellogg-s-Rice-Krispies-Treats-Marshmallow-Snack-Bar-Original-2-2-Oz-Bar/35043212?fulfillmentIntent=Pickup,"Kellogg's Rice Krispies Treats Marshmallow Snack Bar, Original, 2.2 Oz, Bar",Rice Krispies Treats,1.38,2.2,16388330,26,C,2,4,4,5
Breakfast & Cereal,Cereal & Granola,277075,https://www.walmart.com/ip/Nutri-Grain-Soft-Baked-Breakfast-Bars-Variety-Pack-32-Ct-41-6-Oz-Box/195612826?fulfillmentIntent=Pickup,"Nutri-Grain Soft Baked Breakfast Bars, Variety Pack, 32 Ct, 41.6 Oz, Box",Kellogg's Nutri-Grain,10.53,41.6,16384351,26,C,5,11,1,7
Breakfast & Cereal,Cereal & Granola,277226,https://www.walmart.com/ip/Nutri-Grain-Soft-Baked-Breakfast-Bars-Strawberry-and-Squash-8-Ct-9-8-Oz-Box/632133927?fulfillmentIntent=Pickup,"Nutri-Grain Soft Baked Breakfast Bars, Strawberry and Squash, 8 Ct, 9.8 Oz, Box",Kellogg's Nutri-Grain,2.98,9.8,16385099,26,C,6,2,2,8
Breakfast & Cereal,Cereal & Granola,276980,https://www.walmart.com/ip/Kellogg-s-Rice-Krispies-Treats-Marshmallow-Snack-Bars-Original-16-Ct-12-4-Oz-Box/10818666?fulfillmentIntent=Pickup&athbdg=L1200,"Kellogg's Rice Krispies Treats Marshmallow Snack Bars, Original, 16 Ct, 12.4 Oz, Box",Rice Krispies Treats,4.72,12.4,16384136,26,C,6,16,6,7
Breakfast & Cereal,Cereal & Granola,277562,https://www.walmart.com/ip/Nature-Valley-Soft-Baked-Oatmeal-Squares-Cinnamon-Brown-Sugar-12-ct/45612374?fulfillmentIntent=Pickup,"Nature Valley Soft-Baked Oatmeal Squares, Cinnamon Brown Sugar, 12 ct",Nature Valley,6.28,12,16387945,26,C,6,18,8,7
Breakfast & Cereal,Cereal & Granola,277453,https://www.walmart.com/ip/JUNKLESS-Non-GMO-Delicious-Chewy-Cinnamon-Roll-Granola-Bars-8-Ct-1-1-oz/541847376?fulfillmentIntent=Pickup,"JUNKLESS Non-GMO Delicious Chewy Cinnamon Roll Granola Bars, 8 Ct, 1.1 oz",JUNKLESS,4.98,1.1,16387699,26,C,5,9,9,10
Breakfast & Cereal,Cereal & Granola,278068,https://www.walmart.com/ip/Great-Value-Oats-Honey-Granola-11-oz/202344615?fulfillmentIntent=Pickup&athbdg=L1200,"Great Value Oats & Honey Granola, 11 oz",Great Value,2.36,11,16439353,26,C,2,4,4,7
Breakfast & Cereal,Cereal & Granola,277457,https://www.walmart.com/ip/Quaker-Chewy-Dipps-Birthday-17-7-oz-24-Count/216109951?fulfillmentIntent=Pickup,Quaker Chewy Dipps Birthday 17.7 oz 24 Count,Quaker,5.92,17.7,16387703,26,C,3,13,3,3
Breakfast & Cereal,Cereal & Granola,277629,https://www.walmart.com/ip/Nutri-Grain-Mini-Breakfast-Bars-Strawberry-10-Ct-13-Oz-Box/718668881?fulfillmentIntent=Pickup,"Nutri-Grain Mini Breakfast Bars, Strawberry, 10 Ct, 13 Oz, Box",Kellogg's Nutri-Grain,5.24,13,16388149,26,C,1,5,5,7
Breakfast & Cereal,Cereal & Granola,277320,https://www.walmart.com/ip/Cinnamon-Toast-Crunch-Breakfast-Cereal-Treat-Bars-Snack-Bars-16-ct/549846821?fulfillmentIntent=Pickup,"Cinnamon Toast Crunch Breakfast Cereal Treat Bars, Snack Bars, 16 ct",Cinnamon Toast Crunch,7.84,16,16385416,26,C,4,16,6,7
Breakfast & Cereal,Cereal & Granola,277299,https://www.walmart.com/ip/Nutri-Grain-Soft-Baked-Breakfast-Bars-Strawberry-8-Ct-10-4-Oz-Box/13424483?fulfillmentIntent=Pickup,"Nutri-Grain Soft Baked Breakfast Bars, Strawberry, 8 Ct, 10.4 Oz, Box",Kellogg's Nutri-Grain,2.98,10.4,16385267,26,C,1,15,5,8
Breakfast & Cereal,Cereal & Granola,277081,https://www.walmart.com/ip/Nutri-Grain-Soft-Baked-Breakfast-Bars-Strawberry-and-Squash-8-Ct-9-8-Oz-Box/632133927?fulfillmentIntent=Pickup,"Nutri-Grain Soft Baked Breakfast Bars, Strawberry and Squash, 8 Ct, 9.8 Oz, Box",Kellogg's Nutri-Grain,2.98,9.8,16384357,26,C,5,17,7,8
Breakfast & Cereal,Cereal & Granola,278654,https://www.walmart.com/ip/Nature-Valley-Crunchy-Dipped-Granola-Bars-Salted-Caramel-6-ct/167537670?fulfillmentIntent=Pickup,"Nature Valley Crunchy Dipped Granola Bars, Salted Caramel, 6 ct",Nature Valley,3.52,6,16440694,26,C,6,10,10,7
Breakfast & Cereal,Cereal & Granola,278169,https://www.walmart.com/ip/Quaker-Simply-Granola-Protein-Chocolate-20-oz/620794952?fulfillmentIntent=Pickup,Quaker Simply Granola Protein Chocolate 20 oz,Quaker,4.98,20,16439649,26,C,1,5,5,7
Breakfast & Cereal,Cereal & Granola,278234,https://www.walmart.com/ip/Nature-s-Path-Love-Crunch-Organic-Granola-Dark-Chocolate-and-Peanut-Butter-11-5-oz/52796498?fulfillmentIntent=Pickup,"Nature's Path Love Crunch Organic Granola, Dark Chocolate and Peanut Butter, 11.5 oz",Love Crunch,4.28,11.5,16439754,26,C,6,10,10,7
Breakfast & Cereal,Cereal & Granola,278568,https://www.walmart.com/ip/Kind-Grains-Oats-Honey-Clusters-with-Cocunut-11-oz/25876411?fulfillmentIntent=Pickup,"Kind Grains Oats & Honey Clusters with Cocunut, 11 oz",Kind Bar,5.48,11,16440481,26,C,4,4,4,7
Breakfast & Cereal,Cereal & Granola,277405,https://www.walmart.com/ip/Munk-Pack-Keto-Nut-and-Seed-Bar-Caramel-Sea-Salt-4-ct/427355062?fulfillmentIntent=Pickup,"Munk Pack Keto Nut and Seed Bar, Caramel Sea Salt, 4 ct.",Munk Pack,6.54,4,16387313,26,C,5,1,1,7
Breakfast & Cereal,Cereal & Granola,278070,https://www.walmart.com/ip/Nature-Valley-Granola-Protein-Oats-and-Honey-11-oz-pouch/25847974?fulfillmentIntent=Pickup&athbdg=L1600,"Nature Valley Granola, Protein, Oats and Honey, 11 oz pouch",Nature Valley,4.38,11,16439355,26,C,4,6,6,7
Breakfast & Cereal,Cereal & Granola,278937,https://www.walmart.com/ip/Nature-Valley-Granola-Protein-Oats-and-Honey-11-oz-pouch/25847974?fulfillmentIntent=Pickup&athbdg=L1600,"Nature Valley Granola, Protein, Oats and Honey, 11 oz pouch",Nature Valley,4.38,11,16445981,26,C,1,13,3,7
Breakfast & Cereal,Cereal & Granola,277406,https://www.walmart.com/ip/Kellogg-s-Rice-Krispies-Treats-Marshmallow-Snack-Bar-Original-2-2-Oz-Bar/35043212?fulfillmentIntent=Pickup,"Kellogg's Rice Krispies Treats Marshmallow Snack Bar, Original, 2.2 Oz, Bar",Rice Krispies Treats,1.38,2.2,16387314,26,C,6,2,2,5
Breakfast & Cereal,Cereal & Granola,277610,https://www.walmart.com/ip/Great-Value-Chewy-Granola-Bars-Variety-Pack-Value-Pack-0-84-oz-24-Count/39127386?fulfillmentIntent=Pickup,"Great Value Chewy Granola Bars Variety Pack, Value Pack, 0.84 oz, 24 Count",Great Value,3.18,0.84,16388130,26,C,6,6,6,7
Breakfast & Cereal,Cereal & Granola,278786,https://www.walmart.com/ip/Nerds-Gummy-Clusters-3-oz-Share-Pack/891313589?fulfillmentIntent=Pickup,Nerds Gummy Clusters 3 oz. Share Pack,Nerds,1.68,3,16445759,26,C,6,2,2,5
Breakfast & Cereal,Cereal & Granola,277466,https://www.walmart.com/ip/Nutri-Grain-Soft-Baked-Breakfast-Bars-Strawberry-8-Ct-10-4-Oz-Box/13424483?fulfillmentIntent=Pickup,"Nutri-Grain Soft Baked Breakfast Bars, Strawberry, 8 Ct, 10.4 Oz, Box",Kellogg's Nutri-Grain,2.98,10.4,16387712,26,C,6,2,2,8
Breakfast & Cereal,Cereal & Granola,278320,https://www.walmart.com/ip/Bear-Naked-Granola-Bites-Chocolate-Chip-6-2-Oz-Pouch/340640397?fulfillmentIntent=Pickup,"Bear Naked Granola Bites, Chocolate Chip, 6.2 Oz, Pouch",Bear Naked,4.24,6.2,16439887,26,C,2,16,6,7
Breakfast & Cereal,Cereal & Granola,278987,https://www.walmart.com/ip/Bear-Naked-Granola-Cereal-Fruit-and-Nut-16-5-Oz-Bag/705164648?fulfillmentIntent=Pickup,"Bear Naked Granola Cereal, Fruit and Nut, 16.5 Oz, Bag",Bear Naked,5.84,16.5,16446046,26,C,3,3,3,7
Breakfast & Cereal,Cereal & Granola,277632,https://www.walmart.com/ip/Hu-Cashew-Butter-Pure-Vanilla-Bean-Dark-Chocolate-2-1-oz/610247835?fulfillmentIntent=Pickup,"Hu Cashew Butter + Pure Vanilla Bean Dark Chocolate, 2.1 oz",Hu Kitchen,5.99,2.1,16388152,26,C,4,8,8,7
Breakfast & Cereal,Cereal & Granola,278802,https://www.walmart.com/ip/Great-Value-Honey-Graham-Crunch-Cereal-12-oz/190811962?fulfillmentIntent=Pickup,"Great Value Honey Graham Crunch Cereal, 12 oz",Great Value,2.12,12,16445786,26,C,4,18,8,7
Breakfast & Cereal,Cereal & Granola,276974,https://www.walmart.com/ip/Annie-s-Gluten-Free-Chewy-Granola-Bars-Oatmeal-Cookie-4-9-oz-5-ct/42716640?fulfillmentIntent=Pickup,"Annie's Gluten Free Chewy Granola Bars, Oatmeal Cookie, 4.9 oz, 5 ct",Annie's,5.99,4.9,16384011,26,C,6,10,10,7
Breakfast & Cereal,Cereal & Granola,277305,https://www.walmart.com/ip/KIND-Bars-Peanut-Butter-Dark-Chocolate-Healthy-Grain-Bar-Gluten-free-1-2-oz-15-Snack-Bars/531105911?fulfillmentIntent=Pickup,"KIND Bars, Peanut Butter Dark Chocolate Healthy Grain Bar, Gluten free, 1. 2 oz, 15 Snack Bars",KIND Bars,8.62,2,16385273,26,C,1,1,1,8
Breakfast & Cereal,Cereal & Granola,277658,https://www.walmart.com/ip/Kellogg-s-Froot-Loops-Breakfast-Cereal-Bars-Original-18-Ct-12-6-Oz-Box/825438725?fulfillmentIntent=Pickup,"Kellogg's Froot Loops Breakfast Cereal Bars, Original, 18 Ct, 12.6 Oz, Box",Froot Loops,6.34,12.6,16389112,26,C,6,14,4,7
Breakfast & Cereal,Cereal & Granola,277970,https://www.walmart.com/ip/Cascadian-Farm-Organic-Fruit-and-Nut-Granola-Whole-Grain-Oats-22-9-oz/532396439?fulfillmentIntent=Pickup,"Cascadian Farm Organic Fruit and Nut Granola, Whole Grain Oats, 22.9 oz",Cascadian Farm,5.48,22.9,16439074,26,C,6,6,6,7
Breakfast & Cereal,Cereal & Granola,278394,https://www.walmart.com/ip/Nature-Valley-Granola-Protein-Cranberry-Raisin-Almond-11-oz/34481845?fulfillmentIntent=Pickup,"Nature Valley Granola, Protein Cranberry Raisin Almond, 11 oz",Nature Valley,4.38,11,16439966,26,C,4,10,10,7
Breakfast & Cereal,Cereal & Granola,278022,https://www.walmart.com/ip/Nature-s-Path-Love-Crunch-Organic-Granola-Dark-Chocolate-and-Peanut-Butter-11-5-oz/52796498?fulfillmentIntent=Pickup,"Nature's Path Love Crunch Organic Granola, Dark Chocolate and Peanut Butter, 11.5 oz",Love Crunch,4.28,11.5,16439299,26,C,4,18,8,7
Breakfast & Cereal,Cereal & Granola,278190,https://www.walmart.com/ip/Nature-s-Path-Organic-Granola-Gluten-Free-Pumpkin-Seed-and-Flax-28-2-oz/754694515?fulfillmentIntent=Pickup,"Nature's Path Organic, Granola, Gluten Free, Pumpkin Seed and Flax, 28.2 oz",Nature's Path,8.78,28.2,16439670,26,C,4,6,6,8
Breakfast & Cereal,Cereal & Granola,278309,https://www.walmart.com/ip/ratio-Keto-Granola-Coconut-Almond-8-oz-Pouch/226158838?fulfillmentIntent=Pickup,:ratio Keto Granola Coconut Almond 8 oz. Pouch,Ratio,6.98,8,16439839,26,C,3,5,5,7
Breakfast & Cereal,Cereal & Granola,277829,https://www.walmart.com/ip/Kellogg-s-Rice-Krispies-Treats-Mini-Marshmallow-Breakfast-Bars-Original-60-Ct-23-2-Oz-Box/38385901?fulfillmentIntent=Pickup,"Kellogg's Rice Krispies Treats Mini Marshmallow Breakfast Bars, Original, 60 Ct, 23.2 Oz, Box","Kellogg's Rice Krispies Treats, Mini-Squares",8.78,23.2,16389841,26,C,3,5,5,7
Breakfast & Cereal,Cereal & Granola,278689,https://www.walmart.com/ip/Nature-Valley-Granola-Protein-Oats-and-Honey-11-oz-pouch/25847974?fulfillmentIntent=Pickup&athbdg=L1600,"Nature Valley Granola, Protein, Oats and Honey, 11 oz pouch",Nature Valley,4.56,11,16440777,26,C,5,5,5,7
Breakfast & Cereal,Cereal & Granola,278558,https://www.walmart.com/ip/Quaker-Simply-Granola-Oats-Honey-Raisins-Almonds-24-1-oz/824040924?fulfillmentIntent=Pickup,Quaker Simply Granola Oats Honey Raisins & Almonds 24.1 oz,Quaker,4.98,24.1,16440471,26,C,6,14,4,7
Breakfast & Cereal,Cereal & Granola,277987,https://www.walmart.com/ip/Honey-Bunches-of-Oats-Honey-Granola-Honey-Roasted-11oz/28198786?fulfillmentIntent=Pickup,"Honey Bunches of Oats Honey Granola, Honey Roasted, 11oz",Honey Bunches of Oats,2.98,11,16439212,26,C,5,3,3,7
Breakfast & Cereal,Cereal & Granola,278596,https://www.walmart.com/ip/ratio-Keto-Granola-Toasted-Almond-8-oz-Pouch/168268473?fulfillmentIntent=Pickup,:ratio Keto Granola Toasted Almond 8 oz. Pouch,Ratio,6.98,8,16440514,26,C,2,12,2,7
Breakfast & Cereal,Cereal & Granola,277396,https://www.walmart.com/ip/Kellogg-s-Rice-Krispies-Treats-Mini-Marshmallow-Snack-Bars-Original-40-Ct-15-5-Oz-Box/986271361?fulfillmentIntent=Pickup,"Kellogg's Rice Krispies Treats Mini Marshmallow Snack Bars, Original, 40 Ct, 15.5 Oz, Box",Rice Krispies Treats,11.98,15.5,16387304,26,C,2,12,2,7
Breakfast & Cereal,Cereal & Granola,278941,https://www.walmart.com/ip/Nature-Valley-Oats-Honey-Big-Crunchy-Granola-Breakfast-Cereal-16-oz/48256169?fulfillmentIntent=Pickup,"Nature Valley Oats & Honey Big & Crunchy Granola Breakfast Cereal, 16 oz.",Nature Valley,4.38,16,16445985,26,C,5,17,7,7
Breakfast & Cereal,Cereal & Granola,277077,https://www.walmart.com/ip/Quaker-Chewy-Fruit-Fun-Granola-Bars-Amazing-Apple-Flavor-0-84-oz-10-Count/621264212?fulfillmentIntent=Pickup,Quaker Chewy Fruit Fun Granola Bars Amazing Apple Flavor 0.84 oz 10 Count,Quaker,3.46,0.84,16384353,26,C,1,13,3,7
Breakfast & Cereal,Cereal & Granola,277423,https://www.walmart.com/ip/Nature-Valley-Sweet-and-Salty-Nut-Bars-Dark-Chocolate-Peanut-Almond-6-ct/14651642?fulfillmentIntent=Pickup,"Nature Valley Sweet and Salty Nut Bars, Dark Chocolate Peanut Almond, 6 ct",Nature Valley,3.38,6,16387669,26,C,5,19,9,7
Breakfast & Cereal,Cereal & Granola,278657,https://www.walmart.com/ip/Bear-Naked-Granola-Bites-Honey-Oat-6-2-Oz-Pouch/231118967?fulfillmentIntent=Pickup,"Bear Naked Granola Bites, Honey Oat, 6.2 Oz, Pouch",Bear Naked,4.24,6.2,16440697,26,C,3,13,3,5
Breakfast & Cereal,Cereal & Granola,278936,https://www.walmart.com/ip/Great-Value-French-Vanilla-Almond-Granola-11-Oz/365984787?fulfillmentIntent=Pickup,"Great Value French Vanilla Almond Granola, 11 Oz",Great Value,2.36,11,16445980,26,C,6,12,2,7
