DEPARTMENT,CATEGORY,UPC,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRODUCT_SIZE,tid,AISLE_NUMBER,SECTION,SHELF_LEVEL,SHELF_POSITION,BAY_NUMBER,health_score
Frozen,Frozen Meals & Snacks,380580,https://www.walmart.com/ip/CAULIPOWER-Baked-never-fried-Chicken-Tenders-14oz-Frozen/691512678?fulfillmentIntent=Pickup,"CAULIPOWER Baked (never fried) Chicken Tenders, 14oz,(Frozen)",CAULIPOWER,9.78,14,16665757,8,F,4,8,8,8
Frozen,Frozen Meals & Snacks,374064,https://www.walmart.com/ip/MorningStar-Farms-Meatless-Popcorn-Chicken-Original-8-Oz-Bag-Frozen/578351207?fulfillmentIntent=Pickup,"MorningStar Farms Meatless Popcorn Chicken, Original, 8 Oz, Bag, Frozen",MorningStar Farms,4.58,8,16575094,8,F,4,12,2,7
Frozen,Frozen Meals & Snacks,378048,https://www.walmart.com/ip/Marie-Callender-s-Frozen-Meal-Turkey-Pot-Pie-15-Ounce/630611681?fulfillmentIntent=Pickup,"Marie Callender's Frozen Meal, Turkey Pot Pie, 15 Ounce",Marie Callender's,3.48,15,16625972,8,F,4,16,6,7
Frozen,Frozen Meals & Snacks,375707,https://www.walmart.com/ip/Stouffer-s-Spaghetti-with-Meatballs-Frozen-Meal-12-625-oz/10804767?fulfillmentIntent=Pickup,Stouffer's Spaghetti with Meatballs Frozen Meal 12.625 oz,Stouffer's,3.48,12.625,16601329,8,F,3,15,5,7
Frozen,Frozen Meals & Snacks,371063,https://www.walmart.com/ip/Tai-Pei-Chicken-Potstickers-Frozen-Asian-Appetizers-46-5-oz/33426037?fulfillmentIntent=Pickup,Tai Pei Chicken Potstickers Frozen Asian Appetizers 46.5 oz,Tai Pei,10.98,46.5,16534290,8,F,3,11,1,7
Frozen,Frozen Meals & Snacks,376840,https://www.walmart.com/ip/Beyond-Meat-Beyond-Chicken-Plant-Based-Breaded-Tenders-8-oz/930865655?fulfillmentIntent=Pickup,"Beyond Meat Beyond Chicken Plant-Based Breaded Tenders, 8 oz.",BEYOND MEAT,5.78,8,16606710,8,F,2,8,8,7
Frozen,Frozen Meals & Snacks,368045,https://www.walmart.com/ip/Delimex-Chicken-Cheese-Large-Flour-Taquitos-Frozen-Snacks-18-ct-Box/35591553?fulfillmentIntent=Pickup,"Delimex Chicken & Cheese Large Flour Taquitos Frozen Snacks, 18 ct Box",Delimex,5.38,18,16499053,8,F,3,13,3,7
Frozen,Frozen Meals & Snacks,381378,https://www.walmart.com/ip/Healthy-Choice-Simply-Steamers-Grilled-Chicken-Broccoli-Alfredo-Frozen-Meal-9-15-oz/46064325?fulfillmentIntent=Pickup,"Healthy Choice Simply Steamers Grilled Chicken & Broccoli Alfredo Frozen Meal, 9.15 oz.",Healthy Choice,3.42,9.15,16684778,8,F,4,6,6,8
Frozen,Frozen Meals & Snacks,369812,https://www.walmart.com/ip/InnovAsian-Vegetable-Fried-Rice-18-oz-Frozen/32272824?fulfillmentIntent=Pickup,"InnovAsian Vegetable Fried Rice, 18 oz (Frozen)",InnovAsian Cuisine,4.24,18,16515002,8,F,6,20,10,7
Frozen,Frozen Meals & Snacks,367338,https://www.walmart.com/ip/Tyson-Any-tizers-Homestyle-Chicken-Fries-1-75-lb-Bag-Frozen/19757423?fulfillmentIntent=Pickup,"Tyson Any'tizers Homestyle Chicken Fries, 1.75 lb Bag (Frozen)",Tyson Any'tizers,9.98,1.75,16482766,8,F,4,6,6,7
Frozen,Frozen Meals & Snacks,379566,https://www.walmart.com/ip/Great-Value-Pepperoni-Cheese-Filled-Sandwiches-9-oz-2-Count/196158083?fulfillmentIntent=Pickup,"Great Value Pepperoni & Cheese Filled Sandwiches, 9 oz, 2 Count",Great Value,1.98,9,16646564,8,F,4,14,4,5
Frozen,Frozen Meals & Snacks,380732,https://www.walmart.com/ip/Bibigo-Mandu-Pork-Vegetable-Dumplings-24-Oz/498824993?fulfillmentIntent=Pickup,"Bibigo Mandu Pork & Vegetable Dumplings, 24 Oz",Bibigo,6.98,24,16665989,8,F,6,20,10,7
Frozen,Frozen Meals & Snacks,373425,https://www.walmart.com/ip/Scott-Jon-s-Creamy-Tomato-Basil-Tortellini-Frozen-Meal-8oz/475180867?fulfillmentIntent=Pickup,"Scott & Jon's Creamy Tomato Basil Tortellini Frozen Meal, 8oz",Scott & Jon's,3.88,8,16557157,8,F,1,13,3,7
Frozen,Frozen Meals & Snacks,376074,https://www.walmart.com/ip/Stouffer-s-Party-Size-Cheese-Enchiladas-Frozen-Meal-59-3-8-Ounce-59-375-oz/14562658?fulfillmentIntent=Pickup,"Stouffer's Party Size Cheese Enchiladas Frozen Meal, 59 3/8 Ounce 59.375 oz",Stouffer's,16.48,59.375,16602658,8,F,4,2,2,7
Frozen,Frozen Meals & Snacks,367665,https://www.walmart.com/ip/Stouffer-s-Large-Family-Size-Three-Cheese-Ravioli-With-Meat-Sauce-Frozen-Meal-52-875-oz/10849459?fulfillmentIntent=Pickup,Stouffer's Large Family Size Three Cheese Ravioli With Meat Sauce Frozen Meal 52.875 oz,Stouffer's,13.48,52.875,16483474,8,F,1,13,3,7
Frozen,Frozen Meals & Snacks,379833,https://www.walmart.com/ip/Lean-Cuisine-Bowls-Shrimp-Alfredo-Frozen-Meal-10-875-Ounce-10-875-oz/250071883?fulfillmentIntent=Pickup,"Lean Cuisine Bowls Shrimp Alfredo Frozen Meal, 10.875 Ounce 10.875 oz",Lean Cuisine,4.14,10.875,16646959,8,F,1,1,1,7
Frozen,Frozen Meals & Snacks,368561,https://www.walmart.com/ip/Farm-Rich-Breaded-Mozzarella-Cheese-Sticks-High-Protein-Snack-Frozen-52-oz/15056028?fulfillmentIntent=Pickup,"Farm Rich Breaded Mozzarella Cheese Sticks, High Protein Snack, Frozen, 52 oz",Farm Rich,11.98,52,16507859,8,F,3,9,9,8
Frozen,Frozen Meals & Snacks,380802,https://www.walmart.com/ip/Marie-Callender-s-Roasted-Garlic-Chicken-Bowl-Frozen-Meals-11-5-oz/911502991?fulfillmentIntent=Pickup,"Marie Callender's Roasted Garlic Chicken Bowl, Frozen Meals, 11.5 oz.",Marie Callender's,2.98,11.5,16676057,8,F,4,10,10,7
Frozen,Frozen Meals & Snacks,368186,https://www.walmart.com/ip/Jose-Ole-Beef-Corn-Taquitos-20-oz-20-Ct-Frozen/20435302?fulfillmentIntent=Pickup,"Jose Ole Beef Corn Taquitos 20 oz, 20 Ct (Frozen)",José Olé,5.98,20,16499498,8,F,6,14,4,7
Frozen,Frozen Meals & Snacks,378053,https://www.walmart.com/ip/Banquet-Mega-Bowls-Frozen-Meal-Dynamite-Penne-Meatballs-14-Ounce/607781149?fulfillmentIntent=Pickup,"Banquet Mega Bowls Frozen Meal, Dynamite Penne & Meatballs, 14 Ounce",Homestyle Bakes,2.98,14,16625982,8,F,3,1,1,3
Frozen,Frozen Meals & Snacks,379679,https://www.walmart.com/ip/Gardein-Plant-Based-Vegan-Ultimate-Beefless-Ground-Crumbles-13-7oz-Resealable-Bag-Frozen/198945721?fulfillmentIntent=Pickup,"Gardein Plant-Based Vegan Ultimate Beefless Ground Crumbles, 13.7oz Resealable Bag (Frozen)",Gardein,4.92,13.7,16646725,8,F,3,7,7,7
Frozen,Frozen Meals & Snacks,377788,https://www.walmart.com/ip/Lean-Cuisine-Features-Sesame-Chicken-Frozen-Meal-9-oz/10804863?fulfillmentIntent=Pickup,Lean Cuisine Features Sesame Chicken Frozen Meal 9 oz,Lean Cuisine,3.58,9,16625060,8,F,2,16,6,7
Frozen,Frozen Meals & Snacks,369639,https://www.walmart.com/ip/BOCA-Spicy-Vegan-Chik-n-Veggie-Patties-with-Non-GMO-Soy-4-ct-Box/170027109?fulfillmentIntent=Pickup,"BOCA Spicy Vegan Chik'n Veggie Patties with Non-GMO Soy, 4 ct Box",Boca,3.97,4,16511342,8,F,1,7,7,8
Frozen,Frozen Meals & Snacks,374609,https://www.walmart.com/ip/Smart-Ones-Cheesy-Scramble-with-Hash-Browns-Eggs-Cheddar-Monterey-Jack-Mozzarella-Cheeses-Frozen-Meal-6-49-oz-Box/15610425?fulfillmentIntent=Pickup&athbdg=L1300,"Smart Ones Cheesy Scramble with Hash Browns, Eggs & Cheddar, Monterey Jack & Mozzarella Cheeses Frozen Meal, 6.49 oz Box",SMART ONES,2.18,6.49,16582680,8,F,3,17,7,7
Frozen,Frozen Meals & Snacks,377384,https://www.walmart.com/ip/Amy-s-Gluten-Free-Non-GMO-Rice-Mac-Cheeze-8oz-Box-Frozen/148651142?fulfillmentIntent=Pickup,"Amy's Gluten Free Non GMO Rice Mac & Cheeze, 8oz Box (Frozen)",Amy's Kitchen,3.44,8,16607812,8,F,6,12,2,8
Frozen,Frozen Meals & Snacks,375073,https://www.walmart.com/ip/Amy-s-Non-GMO-Mexican-Casserole-Bowl-9-5oz-Box-Frozen/10789419?fulfillmentIntent=Pickup,"Amy's Non GMO Mexican Casserole Bowl, 9.5oz Box (Frozen)",Amy's Kitchen,5.97,9.5,16594391,8,F,5,1,1,8
Frozen,Frozen Meals & Snacks,371667,https://www.walmart.com/ip/Tyson-Any-tizers-Honey-BBQ-Boneless-Chicken-Bites-1-5-lb-Bag-Frozen/14149974?fulfillmentIntent=Pickup,"Tyson Any'tizers Honey BBQ Boneless Chicken Bites, 1.5 lb Bag (Frozen)",Tyson Any'tizers,9.98,1.5,16542810,8,F,1,15,5,7
Frozen,Frozen Meals & Snacks,367408,https://www.walmart.com/ip/Stouffer-s-Large-Size-Macaroni-Cheese-Frozen-Meal-20-oz/10804765?fulfillmentIntent=Pickup,Stouffer's Large Size Macaroni & Cheese Frozen Meal 20 oz,Stouffer's,4.98,20,16482903,8,F,2,16,6,7
Frozen,Frozen Meals & Snacks,375942,https://www.walmart.com/ip/MorningStar-Farms-Veggie-Burgers-Spicy-Black-Bean-18-9-Oz-Bag-Frozen/49015182?fulfillmentIntent=Pickup,"MorningStar Farms Veggie Burgers, Spicy Black Bean, 18.9 Oz, Bag, Frozen",MorningStar Farms,8.46,18.9,16602486,8,F,4,10,10,7
Frozen,Frozen Meals & Snacks,378737,https://www.walmart.com/ip/Lean-Cuisine-Features-Steak-Portabella-Frozen-Meal-7-5-oz/10804806?fulfillmentIntent=Pickup,Lean Cuisine Features Steak Portabella Frozen Meal 7.5 oz,Lean Cuisine,3.76,7.5,16632256,8,F,3,5,5,7
Frozen,Frozen Meals & Snacks,371932,https://www.walmart.com/ip/Healthy-Choice-Caf-Steamers-Cajun-style-Chicken-Shrimp-Frozen-Meal-9-9-oz/37912495?fulfillmentIntent=Pickup,"Healthy Choice Caf Steamers Cajun-style Chicken & Shrimp Frozen Meal, 9.9 oz.",Healthy Choice,3.12,9.9,16543313,8,F,2,20,10,8
Frozen,Frozen Meals & Snacks,368855,https://www.walmart.com/ip/Lean-Cuisine-Features-Maple-Bourbon-Chicken-Frozen-Meal-9-oz/10804844?fulfillmentIntent=Pickup,Lean Cuisine Features Maple Bourbon Chicken Frozen Meal 9 oz,Lean Cuisine,3.58,9,16508625,8,F,3,3,3,7
Frozen,Frozen Meals & Snacks,379466,https://www.walmart.com/ip/SIMULATE-NUGGS-Spicy-Plant-Based-Chicken-Nuggets-10-4-oz/633288377?fulfillmentIntent=Pickup,"SIMULATE NUGGS Spicy Plant-Based Chicken Nuggets, 10.4 oz",Simulate Nuggs,5.78,10.4,16646305,8,F,6,14,4,7
Frozen,Frozen Meals & Snacks,369033,https://www.walmart.com/ip/Banquet-Mega-Bowls-Country-Fried-Chicken-14-oz/899977032?fulfillmentIntent=Pickup,"Banquet Mega Bowls Country Fried Chicken, 14 oz",Homestyle Bakes,2.98,14,16509207,8,F,1,1,1,5
Frozen,Frozen Meals & Snacks,373322,https://www.walmart.com/ip/Jimmy-Dean-Delights-Broccoli-and-Cheese-Egg-wich-16-4-oz-4-Ct-Frozen/410791721?fulfillmentIntent=Pickup,"Jimmy Dean Delights Broccoli and Cheese Egg'wich, 16.4 oz, 4 Ct (Frozen)",Jimmy Dean,7.58,16.4,16556763,8,F,6,10,10,7
Frozen,Frozen Meals & Snacks,371877,https://www.walmart.com/ip/El-Monterey-Signature-Chicken-Cheese-Rice-Chimichangas-54-oz-12-Ct-Frozen/20511533?fulfillmentIntent=Pickup,"El Monterey Signature Chicken, Cheese & Rice Chimichangas, 54 oz, 12 Ct (Frozen)",El Monterey,14.88,54,16543258,8,F,1,5,5,7
Frozen,Frozen Meals & Snacks,370906,https://www.walmart.com/ip/Healthy-Choice-Caf-Steamers-Barbecue-Steak-Potatoes-Frozen-Meal-9-5-oz/10813506?fulfillmentIntent=Pickup,"Healthy Choice Caf Steamers Barbecue Steak Potatoes Frozen Meal, 9.5 oz.",Healthy Choice,3.12,9.5,16533774,8,F,2,14,4,8
Frozen,Frozen Meals & Snacks,381744,https://www.walmart.com/ip/Hot-Pockets-Frozen-Snacks-Big-Bold-Chicken-Bacon-Ranch-Cheddar-Ranch-Blasted-Crust-Frozen-Sandwiches-27-oz/371531356?fulfillmentIntent=Pickup,Hot Pockets Frozen Snacks Big & Bold Chicken Bacon Ranch Cheddar Ranch Blasted Crust Frozen Sandwiches 27 oz,Hot Pockets,6.98,27,16685463,8,F,4,12,2,3
Frozen,Frozen Meals & Snacks,376164,https://www.walmart.com/ip/2-Pack-Del-Monte-Broccoli-Potato-Cheddar-Pocket-Pies-8-oz-Box/942994320?fulfillmentIntent=Pickup,"(2 Pack) Del Monte Broccoli Potato Cheddar Pocket Pies, 8 oz Box",Del Monte,3.4,8,16602828,8,F,4,12,2,7
Frozen,Frozen Meals & Snacks,380485,https://www.walmart.com/ip/Jimmy-Dean-Delights-Egg-wich-Parmesan-Egg-Frittatas-Turkey-Sausage-and-Cheese-16-4-oz-4-Ct-Frozen/207718423?fulfillmentIntent=Pickup,"Jimmy Dean Delights Egg'wich Parmesan Egg Frittatas Turkey Sausage and Cheese, 16.4 oz, 4 Ct (Frozen)",Jimmy Dean,7.58,16.4,16665354,8,F,5,13,3,7
Frozen,Frozen Meals & Snacks,373337,https://www.walmart.com/ip/BOCA-Spicy-Vegan-Chik-n-Veggie-Patties-4-ct-Box/24203776?fulfillmentIntent=Pickup,"BOCA Spicy Vegan Chik'n Veggie Patties, 4 ct Box",Boca,3.46,4,16556798,8,F,3,5,5,7
Frozen,Frozen Meals & Snacks,373640,https://www.walmart.com/ip/Healthy-Choice-Simply-Steamers-Grilled-Basil-Chicken-Frozen-Meal-9-9-oz/37912497?fulfillmentIntent=Pickup,"Healthy Choice Simply Steamers Grilled Basil Chicken Frozen Meal, 9.9 oz.",Healthy Choice,3.42,9.9,16573777,8,F,6,8,8,8
Frozen,Frozen Meals & Snacks,375048,https://www.walmart.com/ip/Lean-Cuisine-Favorites-Spaghetti-With-Meat-Sauce-Frozen-Meal-11-5-oz/10804811?fulfillmentIntent=Pickup,Lean Cuisine Favorites Spaghetti With Meat Sauce Frozen Meal 11.5 oz,Lean Cuisine,3.12,11.5,16594366,8,F,4,16,6,7
Frozen,Frozen Meals & Snacks,376648,https://www.walmart.com/ip/Birds-Eye-Garlic-Parmesan-Cauliflower-Wings-Frozen-13-25-oz/730280132?fulfillmentIntent=Pickup,"Birds Eye Garlic Parmesan Cauliflower Wings, Frozen, 13.25 oz",Birdseye,4.38,13.25,16606438,8,F,2,16,6,7
Frozen,Frozen Meals & Snacks,381911,https://www.walmart.com/ip/Purple-Carrot-Fiesta-Pepper-Bowl-With-Gardein-Plant-Based-Be-f-Frozen-Meal-Vegan-10-75-oz/486488420?fulfillmentIntent=Pickup,"Purple Carrot Fiesta Pepper Bowl With Gardein Plant-Based Be'f, Frozen Meal, Vegan, 10.75 oz.",0I,3.6,10.75,16685825,8,F,3,19,9,8
Frozen,Frozen Meals & Snacks,378879,https://www.walmart.com/ip/TGI-Fridays-Mozzarella-Sticks-Value-Size-Frozen-Snacks-with-Marinara-Sauce-30-oz-Box/10801086?fulfillmentIntent=Pickup,"TGI Fridays Mozzarella Sticks Value Size Frozen Snacks with Marinara Sauce, 30 oz Box",TGI Fridays,10.84,30,16632693,8,F,1,7,7,7
Frozen,Frozen Meals & Snacks,372702,https://www.walmart.com/ip/Dickey-s-Seasoned-and-Smoked-Pulled-Pork-with-Original-Barbecue-Sauce-Frozen-20-oz/142169207?fulfillmentIntent=Pickup,"Dickeys Seasoned and Smoked Pulled Pork with Original Barbecue Sauce, Frozen, 20 oz",Dickey's Barbecue Pit,7.54,20,16554669,8,F,4,10,10,7
Frozen,Frozen Meals & Snacks,374658,https://www.walmart.com/ip/Marie-Callender-s-Spicy-Buffalo-Style-Chicken-Mac-Cheese-Bowl-11-5-oz/812324614?fulfillmentIntent=Pickup,"Marie Callender's Spicy Buffalo Style Chicken Mac & Cheese Bowl, 11.5 oz",Marie Callender's,2.98,11.5,16582769,8,F,4,6,6,5
Frozen,Frozen Meals & Snacks,375264,https://www.walmart.com/ip/Great-Value-Chicken-Wings-with-Cajun-Dry-Rub-1-lb-6-oz/16940550?fulfillmentIntent=Pickup,"Great Value Chicken Wings with Cajun Dry Rub, 1 lb 6 oz",Great Value,10.48,6,16594744,8,F,4,12,2,5
Frozen,Frozen Meals & Snacks,372267,https://www.walmart.com/ip/Marie-Callender-s-Roasted-Garlic-Chicken-Bowl-Frozen-Meals-11-5-oz/911502991?fulfillmentIntent=Pickup,"Marie Callender's Roasted Garlic Chicken Bowl, Frozen Meals, 11.5 oz.",Marie Callender's,2.98,11.5,16553621,8,F,1,15,5,7
Frozen,Frozen Meals & Snacks,369184,https://www.walmart.com/ip/Totino-s-Pizza-Rolls-Combination-Frozen-Snacks-24-8-oz-50-ct/520413154?fulfillmentIntent=Pickup&athbdg=L1300,"Totino's Pizza Rolls, Combination, Frozen Snacks, 24.8 oz, 50 ct",Totino's,4.98,24.8,16510008,8,F,2,12,2,3
Frozen,Frozen Meals & Snacks,374960,https://www.walmart.com/ip/Great-Value-Breaded-Okra-Frozen-Okra-Bites-12-oz-Bag/488248546?fulfillmentIntent=Pickup,"Great Value Breaded Okra, Frozen Okra Bites, 12 oz Bag",Great Value,1.2,12,16594278,8,F,6,8,8,7
Frozen,Frozen Meals & Snacks,367612,https://www.walmart.com/ip/Pagoda-Snacks-White-Meat-Chicken-Egg-Rolls-8-Count-22-00-oz/400582567?fulfillmentIntent=Pickup,"Pagoda Snacks, White Meat Chicken Egg Rolls, 8 Count, 22.00 oz",PAGODA,6.28,22.00,16483384,8,F,2,20,10,7
Frozen,Frozen Meals & Snacks,370011,https://www.walmart.com/ip/Pagoda-Snacks-Cream-Cheese-Wontons-17-27-oz/10292984?fulfillmentIntent=Pickup,"Pagoda Snacks Cream Cheese Wontons, 17.27 oz",PAGODA,3.64,17.27,16515746,8,F,1,19,9,3
Frozen,Frozen Meals & Snacks,371999,https://www.walmart.com/ip/MorningStar-Farms-Pizza-Bites-Meatless-Pepperoni-9-5-Oz-Bag-Frozen/331501801?fulfillmentIntent=Pickup,"MorningStar Farms Pizza Bites, Meatless Pepperoni, 9.5 Oz, Bag, Frozen",MorningStar Farms,4.58,9.5,16543423,8,F,3,7,7,7
Frozen,Frozen Meals & Snacks,378830,https://www.walmart.com/ip/Totino-s-Pizza-Rolls-Triple-Meat-Frozen-Snacks-63-5-oz-130-ct/289977310?fulfillmentIntent=Pickup,"Totino's Pizza Rolls, Triple Meat, Frozen Snacks, 63.5 oz, 130 ct",Totino's,11.98,63.5,16632552,8,F,6,18,8,3
Frozen,Frozen Meals & Snacks,370820,https://www.walmart.com/ip/Amy-s-Indian-Vegetable-Korma-Non-GMO-9-5-Ounce/19766214?fulfillmentIntent=Pickup,"Amy's Indian Vegetable Korma, Non GMO, 9.5-Ounce",Amy's Kitchen,5.14,9.5,16533210,8,F,6,8,8,8
Frozen,Frozen Meals & Snacks,372365,https://www.walmart.com/ip/Stouffer-s-Family-Size-Grandma-s-Chicken-Vegetable-Rice-Bake-Frozen-Meal-36-oz/10804841?fulfillmentIntent=Pickup,Stouffer's Family Size Grandma's Chicken & Vegetable Rice Bake Frozen Meal 36 oz,Stouffer's,9.84,36,16553799,8,F,3,13,3,7
Frozen,Frozen Meals & Snacks,368701,https://www.walmart.com/ip/Jimmy-Dean-Bacon-Egg-Cheese-Biscuit-Sandwich-28-8-oz-8-Ct-Frozen/36073881?fulfillmentIntent=Pickup&athbdg=L1300,"Jimmy Dean Bacon Egg & Cheese Biscuit Sandwich, 28.8 oz, 8 Ct (Frozen)",Jimmy Dean,9.98,28.8,16508339,8,F,5,9,9,7
Frozen,Frozen Meals & Snacks,374309,https://www.walmart.com/ip/Stouffer-s-Spaghetti-with-Meat-Sauce-Frozen-Meal-12-oz/13448573?fulfillmentIntent=Pickup,Stouffer's Spaghetti with Meat Sauce Frozen Meal 12 oz,Stouffer's,3.48,12,16581925,8,F,3,17,7,7
Frozen,Frozen Meals & Snacks,379615,https://www.walmart.com/ip/El-Monterey-Bean-Cheese-Burritos-32-oz-Family-Size-8-Ct-Frozen/15754284?fulfillmentIntent=Pickup,"El Monterey Bean & Cheese Burritos, 32 oz Family Size, 8 Ct (Frozen)",El Monterey,4.88,32,16646620,8,F,5,3,3,7
Frozen,Frozen Meals & Snacks,377293,https://www.walmart.com/ip/Atkins-Farmhouse-Style-Sausage-Scramble-7-Oz-Frozen/22617047?fulfillmentIntent=Pickup,Atkins Farmhouse-Style Sausage Scramble 7 Oz. (Frozen),Atkins,3.98,7,16607481,8,F,5,1,1,7
Frozen,Frozen Meals & Snacks,380584,https://www.walmart.com/ip/Great-Value-Italian-Style-Lasagna-with-Meat-Sauce-90-oz/24107864?fulfillmentIntent=Pickup,"Great Value Italian-Style Lasagna with Meat Sauce, 90 oz",Great Value,14.48,90,16665761,8,F,2,12,2,5
Frozen,Frozen Meals & Snacks,376175,https://www.walmart.com/ip/P-F-CHANG-S-Home-Menu-Tempura-Shrimp-Firecracker-Frozen-10-oz/760695021?fulfillmentIntent=Pickup,"P.F. CHANG'S Home Menu Tempura Shrimp, Firecracker, Frozen, 10 oz.",P.F. Chang's,5.98,10,16602877,8,F,3,3,3,7
Frozen,Frozen Meals & Snacks,381112,https://www.walmart.com/ip/Gardein-Plant-Based-Vegan-Seven-Grain-Crispy-Chick-n-Tenders-9oz-10-CT-Resealable-Bag-Frozen/46615895?fulfillmentIntent=Pickup,"Gardein Plant-Based Vegan Seven Grain Crispy Chick'n Tenders, 9oz, 10 CT Resealable Bag (Frozen)",Gardein,4.23,9,16677268,8,F,2,20,10,8
Frozen,Frozen Meals & Snacks,371609,https://www.walmart.com/ip/Healthy-Choice-Simply-Steamers-Chicken-Fried-Rice-Frozen-Meal-10-oz/43002354?fulfillmentIntent=Pickup,"Healthy Choice Simply Steamers Chicken Fried Rice Frozen Meal, 10 oz.",Healthy Choice,3.42,10,16542664,8,F,3,17,7,8
Frozen,Frozen Meals & Snacks,367723,https://www.walmart.com/ip/Atkins-Meatloaf-with-Portobello-Mushroom-Gravy-9-Oz-Frozen/22617050?fulfillmentIntent=Pickup,Atkins Meatloaf with Portobello Mushroom Gravy 9 Oz. (Frozen),Atkins,4.24,9,16483532,8,F,5,11,1,7
Frozen,Frozen Meals & Snacks,368283,https://www.walmart.com/ip/Field-Roast-Miniature-Plant-Based-Corn-Dogs-10oz-12-CT-Resealable-Bag-Frozen/193288265?fulfillmentIntent=Pickup,"Field Roast Miniature Plant-Based Corn Dogs, 10oz, 12 CT Resealable Bag (Frozen)",Field Roast,6.94,10,16499743,8,F,1,11,1,7
Frozen,Frozen Meals & Snacks,369608,https://www.walmart.com/ip/Purple-Carrot-Fiesta-Pepper-Bowl-With-Gardein-Plant-Based-Be-f-Frozen-Meal-Vegan-10-75-oz/486488420?fulfillmentIntent=Pickup,"Purple Carrot Fiesta Pepper Bowl With Gardein Plant-Based Be'f, Frozen Meal, Vegan, 10.75 oz.",0I,4.86,10.75,16511242,8,F,6,16,6,8
