DEPARTMENT,CATEGORY,UPC,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRODUCT_SIZE,tid,AISLE_NUMBER,SECTION,SHELF_LEVEL,SHELF_POSITION,BAY_NUMBER,health_score
Beverages,Energy Drinks,3035,https://www.walmart.com/ip/Monster-Energy-Lo-Carb-Energy-Drink-16-fl-oz-12-Pack/541865901?fulfillmentIntent=Pickup,"Monster Energy Lo-Carb, Energy Drink, 16 fl oz, 12 Pack",Monster Energy,19.98,16,16213597,2,F,5,9,9,7
Beverages,Energy Drinks,3837,https://www.walmart.com/ip/Java-Monster-Nitro-Cold-Brew-Sweet-Black-Coffee-Energy-Drink-13-5-fl-oz/260724783?fulfillmentIntent=Pickup,"Java Monster Nitro Cold Brew Sweet Black, Coffee + Energy Drink, 13.5 fl oz",Monster Energy,2.5,13.5,16257328,2,F,3,11,1,4
Beverages,Energy Drinks,3054,https://www.walmart.com/ip/Monster-Energy-Zero-Ultra-Sugar-Free-Energy-Drink-24-fl-oz/46462015?fulfillmentIntent=Pickup,"Monster Energy Zero Ultra, Sugar Free Energy Drink, 24 fl oz",Monster Energy,3.38,24,16213656,2,F,6,8,8,7
Beverages,Energy Drinks,4162,https://www.walmart.com/ip/Rockstar-Sugar-Free-Energy-Drink-16-fl-oz/363298130?fulfillmentIntent=Pickup&athbdg=L1600,"Rockstar Sugar Free Energy Drink, 16 fl oz",Rockstar,1.5,16,16284141,2,F,4,16,6,7
Beverages,Energy Drinks,2322,https://www.walmart.com/ip/C4-Energy-Drink-Strawberry-Watermelon-Ice-Zero-Sugar-Explosive-Energy-16oz-Single-Can/291822869?fulfillmentIntent=Pickup&athbdg=L1300,C4 Energy Drink + Strawberry Watermelon Ice + Zero Sugar + Explosive Energy + 16oz Single Can,C4,2.68,16,16171976,2,F,6,16,6,7
Beverages,Energy Drinks,2290,https://www.walmart.com/ip/Red-Bull-Energy-Drink-Dragon-Fruit-12-Fl-Oz/700224899?fulfillmentIntent=Pickup&athbdg=L1600,"Red Bull Energy Drink, Dragon Fruit, 12 Fl Oz",Red Bull,2.68,12,16171864,2,F,4,4,4,3
Beverages,Energy Drinks,2111,https://www.walmart.com/ip/Java-Monster-Nitro-Cold-Brew-Latte-Coffee-Energy-Drink-13-5-fl-oz/613718179?fulfillmentIntent=Pickup,"Java Monster Nitro Cold Brew Latte, Coffee + Energy Drink, 13.5 fl oz",Monster Energy,2.5,13.5,16164171,2,F,5,5,5,4
Beverages,Energy Drinks,4193,https://www.walmart.com/ip/Rockstar-Punched-Fruit-Punch-Energy-Drink-16-oz-Can/935589628?fulfillmentIntent=Pickup,"Rockstar Punched Fruit Punch Energy Drink, 16 oz Can",Rockstar,1.88,16,16284172,2,F,5,7,7,7
Beverages,Energy Drinks,2020,https://www.walmart.com/ip/Mtn-Dew-Energy-Strawberry-Melon-Spark-16-oz-can/890955200?fulfillmentIntent=Pickup,"Mtn Dew Energy, Strawberry Melon Spark, 16 oz can",Mountain Dew Rise,1.98,16,16163921,2,F,4,14,4,7
Beverages,Energy Drinks,3454,https://www.walmart.com/ip/Rockstar-Recovery-Orange-with-Electrolytes-Energy-Drink-16-oz-Can/147922155?fulfillmentIntent=Pickup,"Rockstar Recovery Orange with Electrolytes Energy Drink, 16 oz Can",Rockstar,1.88,16,16246423,2,F,4,8,8,7
Beverages,Energy Drinks,5652,https://www.walmart.com/ip/C4-Ultimate-Fruit-Punch-Energy-Drink-Pump-Performance-16-oz-Single-Can/728863904?fulfillmentIntent=Pickup&athbdg=L1300,"C4 Ultimate + Fruit Punch + Energy Drink + Pump + Performance + 16 oz, Single Can",Cellucor,2.78,16,16343601,2,F,6,6,6,7
Beverages,Energy Drinks,2536,https://www.walmart.com/ip/neuroSONIC-Superfruit-Infusion-Functional-Beverage-for-Focused-Energy-14-5-Fl-Oz/46461874?fulfillmentIntent=Pickup,"neuroSONIC | Superfruit Infusion | Functional Beverage for Focused Energy, 14.5 Fl. Oz.",neuro drinks,1.98,14.5,16177940,2,F,4,10,10,7
Beverages,Energy Drinks,3906,https://www.walmart.com/ip/BODYARMOR-Sports-Drink-Watermelon-Strawberry-16-oz/220227383?fulfillmentIntent=Pickup,"BODYARMOR Sports Drink, Watermelon Strawberry, 16 oz",BODYARMOR,1.24,16,16274105,2,F,6,20,10,7
Beverages,Energy Drinks,3512,https://www.walmart.com/ip/Red-Bull-Energy-Drink-Sugar-Free-8-4-Fl-Oz/10316264?fulfillmentIntent=Pickup,"Red Bull Energy Drink, Sugar Free, 8.4 Fl Oz",Red Bull,2.18,8.4,16246521,2,F,2,6,6,7
Beverages,Energy Drinks,5658,https://www.walmart.com/ip/Monster-Zero-Ultra-12-fl-oz-6-Pack/335496439?fulfillmentIntent=Pickup,"Monster Zero Ultra, 12 fl oz, 6 Pack",Monster Energy,10.48,12,16343607,2,F,6,12,2,5
Beverages,Energy Drinks,2278,https://www.walmart.com/ip/V8-ENERGY-Pomegranate-Blueberry-Energy-Drink-8-FL-OZ-Can-Pack-of-12/133257890?fulfillmentIntent=Pickup&athbdg=L1600,"V8 +ENERGY Pomegranate Blueberry Energy Drink, 8 FL OZ Can (Pack of 12)",V8,9.38,8,16171852,2,F,4,12,2,7
Beverages,Energy Drinks,4473,https://www.walmart.com/ip/5-hour-Energy-Extra-Strength-Sugar-Free-Tropical-Burst-1-93-oz/279147229?fulfillmentIntent=Pickup,"5-hour Energy, Extra Strength, Sugar Free, Tropical Burst, 1.93 oz.",5-Hour Energy,2.98,1.93,16286948,2,F,3,7,7,7
Beverages,Energy Drinks,3923,https://www.walmart.com/ip/Suja-Organic-Vitamin-D-and-Zinc-Shot-with-Reishi-Probiotics-1-7-FL-OZ/768892882?fulfillmentIntent=Pickup,"Suja Organic Vitamin D and Zinc Shot with Reishi & Probiotics, 1.7 FL OZ.",Suja,2.48,1.7,16274207,2,F,5,17,7,7
Beverages,Energy Drinks,3012,https://www.walmart.com/ip/V8-ENERGY-Orange-Pineapple-Energy-Drink-8-FL-OZ-Can-12-Pack/915326577?fulfillmentIntent=Pickup,"V8 +ENERGY Orange Pineapple Energy Drink, 8 FL OZ Can (12 Pack)",V8,9.38,8,16213574,2,F,6,6,6,7
Beverages,Energy Drinks,3580,https://www.walmart.com/ip/Java-Monster-Loca-Moca-Coffee-Energy-Drink-15-Fl-Oz/12018564?fulfillmentIntent=Pickup,"Java Monster Loca Moca, Coffee + Energy Drink, 15 Fl Oz",Monster Digital,2.5,15,16249058,2,F,4,14,4,4
Beverages,Energy Drinks,4915,https://www.walmart.com/ip/V8-ENERGY-Orange-Pineapple-Energy-Drink-8-FL-OZ-Can-Pack-of-6/23598242?fulfillmentIntent=Pickup,"V8 +ENERGY Orange Pineapple Energy Drink, 8 FL OZ Can (Pack of 6)",V8,5.14,8,16322179,2,F,1,9,9,7
Beverages,Energy Drinks,2963,https://www.walmart.com/ip/V8-ENERGY-Black-Cherry-Energy-Drink-8-FL-OZ-Can-Pack-of-6/44676662?fulfillmentIntent=Pickup,"V8 +ENERGY Black Cherry Energy Drink, 8 FL OZ Can (Pack of 6)",V8,5.14,8,16213523,2,F,5,17,7,7
Beverages,Energy Drinks,2414,https://www.walmart.com/ip/Red-Bull-Energy-Drink-8-4-Fl-Oz/17056922?fulfillmentIntent=Pickup,"Red Bull Energy Drink, 8.4 Fl Oz",Red Bull,2.18,8.4,16172158,2,F,2,8,8,4
Beverages,Energy Drinks,4350,https://www.walmart.com/ip/Alani-Energy-Drink-cosmic-Stardust-12oz/288817357?fulfillmentIntent=Pickup,Alani Energy Drink-cosmic Stardust-12oz,Alani Nu,2.48,12,16286785,2,F,6,4,4,7
Beverages,Energy Drinks,5381,https://www.walmart.com/ip/V8-ENERGY-Pomegranate-Blueberry-Energy-Drink-8-FL-OZ-Can-Pack-of-6/19766232?fulfillmentIntent=Pickup,"V8 +ENERGY Pomegranate Blueberry Energy Drink, 8 FL OZ Can (Pack of 6)",V8,5.14,8,16343290,2,F,5,15,5,7
Beverages,Energy Drinks,2658,https://www.walmart.com/ip/Monster-Energy-Green-Original-16-fl-oz-12-Pack/581272641?fulfillmentIntent=Pickup,"Monster Energy Green, Original, 16 fl oz, 12 Pack",Monster Energy,19.98,16,16201609,2,F,6,12,2,7
Beverages,Energy Drinks,5591,https://www.walmart.com/ip/Monster-Energy-Ultra-Rosa-Sugar-Free-Energy-Drink-16-fl-oz/171481854?fulfillmentIntent=Pickup,"Monster Energy Ultra Rosa, Sugar Free Energy Drink, 16 fl oz",Monster Energy,2.28,16,16343500,2,F,5,5,5,7
Beverages,Energy Drinks,5037,https://www.walmart.com/ip/V8-ENERGY-Peach-Mango-Energy-Drink-8-FL-OZ-Can-Pack-of-12/129668810?fulfillmentIntent=Pickup,"V8 +ENERGY Peach Mango Energy Drink, 8 FL OZ Can (Pack of 12)",V8,9.38,8,16326041,2,F,3,11,1,7
Beverages,Energy Drinks,5643,https://www.walmart.com/ip/Starbucks-Tripleshot-Energy-Zero-Sugar-Vanilla-Extra-Strength-Coffee-Energy-Drink-15-oz-Can/126229248?fulfillmentIntent=Pickup,Starbucks Tripleshot Energy Zero Sugar Vanilla Extra Strength Coffee Energy Drink 15 oz Can,Starbucks,2.98,15,16343592,2,F,3,17,7,7
Beverages,Energy Drinks,5474,https://www.walmart.com/ip/BODYARMOR-Sports-Drink-Watermelon-Strawberry-16-oz/220227383?fulfillmentIntent=Pickup,"BODYARMOR Sports Drink, Watermelon Strawberry, 16 oz",BODYARMOR,1.44,16,16343383,2,F,2,8,8,7
Beverages,Energy Drinks,4496,https://www.walmart.com/ip/Monster-Energy-Zero-Ultra-Sugar-Free-Energy-Drink-16-fl-oz-12-Pack/394935847?fulfillmentIntent=Pickup,"Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 fl oz, 12 Pack",Monster Energy,19.98,16,16296074,2,F,2,10,10,7
Beverages,Energy Drinks,4697,https://www.walmart.com/ip/Monster-Ultra-Variety-Pack-Ultra-Watermelon-Ultra-Paradise-16-fl-oz-Pack-of-12/489714251?fulfillmentIntent=Pickup,"Monster Ultra Variety Pack, Ultra Watermelon + Ultra Paradise 16 fl oz, Pack of 12",Monster Energy,19.98,16,16307063,2,F,5,11,1,7
Beverages,Energy Drinks,3251,https://www.walmart.com/ip/Alani-Nu-Sugar-Free-Energy-Drink-Limited-Edition-Flavor-Rocket-Pop-12-fl-oz/302496406?fulfillmentIntent=Pickup,"Alani Nu Sugar-Free Energy Drink, Limited Edition Flavor Rocket Pop, 12 fl oz",Alani Nu,2.48,12,16237997,2,F,5,5,5,7
Beverages,Energy Drinks,2485,https://www.walmart.com/ip/Bang-Keto-Coffee-Cookies-Cream-Craze-High-Protein-Energy-Drink-15-oz-Can/135996869?fulfillmentIntent=Pickup,"Bang Keto Coffee Cookies & Cream Craze High Protein Energy Drink, 15 oz Can",Bang,2.98,15,16177771,2,F,1,19,9,7
Beverages,Energy Drinks,2261,https://www.walmart.com/ip/5-hour-Energy-Extra-Strength-Sugar-Free-Tropical-Burst-1-93-oz/279147229?fulfillmentIntent=Pickup,"5-hour Energy, Extra Strength, Sugar Free, Tropical Burst, 1.93 oz.",5-Hour Energy,2.98,1.93,16164567,2,F,5,15,5,7
Beverages,Energy Drinks,3439,https://www.walmart.com/ip/Juice-Monster-Mango-Loco-Energy-Juice-16-fl-oz/738711334?fulfillmentIntent=Pickup,"Juice Monster Mango Loco, Energy + Juice, 16 fl oz",Monster Energy,2.28,16,16246408,2,F,1,13,3,7
Beverages,Energy Drinks,2014,https://www.walmart.com/ip/Red-Bull-Energy-Drink-Blueberry-12-Fl-Oz-4-pack/158080429?fulfillmentIntent=Pickup,"Red Bull Energy Drink, Blueberry, 12 Fl Oz (4 pack)",Red Bull,10.48,12,16163915,2,F,4,8,8,3
Beverages,Energy Drinks,4254,https://www.walmart.com/ip/Monster-Zero-Ultra-12-fl-oz-6-Pack/335496439?fulfillmentIntent=Pickup,"Monster Zero Ultra, 12 fl oz, 6 Pack",Monster Energy,10.48,12,16284295,2,F,6,8,8,5
Beverages,Energy Drinks,3561,https://www.walmart.com/ip/Monster-Energy-Green-Original-Energy-Drink-16-fl-oz/12018560?fulfillmentIntent=Pickup&athbdg=L1600,"Monster Energy Green, Original, Energy Drink, 16 fl oz",Monster Energy,2.28,16,16249039,2,F,3,15,5,7
Beverages,Energy Drinks,4509,https://www.walmart.com/ip/Rockstar-Xdurance-Sugar-Free-Energy-Drink-Kiwi-Strawberry-16-Fl-Oz-Can/251572820?fulfillmentIntent=Pickup,Rockstar Xdurance Sugar Free Energy Drink Kiwi Strawberry 16 Fl Oz Can,Rockstar,1.88,16,16296087,2,F,3,3,3,7
Beverages,Energy Drinks,5402,https://www.walmart.com/ip/Mountain-Dew-Kickstart-Orange-Citrus-Energizing-Juice-16-oz-Can/44391270?fulfillmentIntent=Pickup,Mountain Dew Kickstart Orange Citrus Energizing Juice 16 oz Can,Mountain Dew,1.0,16,16343311,2,F,2,16,6,7
Beverages,Energy Drinks,4728,https://www.walmart.com/ip/Alani-Energy-Drink-cosmic-Stardust-12oz/288817357?fulfillmentIntent=Pickup,Alani Energy Drink-cosmic Stardust-12oz,Alani Nu,2.48,12,16307134,2,F,6,2,2,7
Beverages,Energy Drinks,2206,https://www.walmart.com/ip/Rockstar-Recovery-Orange-with-Electrolytes-Energy-Drink-16-oz-Can/147922155?fulfillmentIntent=Pickup,"Rockstar Recovery Orange with Electrolytes Energy Drink, 16 oz Can",Rockstar,1.88,16,16164351,2,F,4,20,10,7
Beverages,Energy Drinks,2143,https://www.walmart.com/ip/MiO-Energy-Black-Cherry-Sugar-Free-Water-Enhancer-with-2X-More-3-24-fl-oz-Big-Bottle/347689715?fulfillmentIntent=Pickup,"MiO Energy Black Cherry Sugar Free Water Enhancer with 2X More, 3.24 fl oz Big Bottle",MiO,5.98,3.24,16164209,2,F,1,17,7,7
Beverages,Energy Drinks,4085,https://www.walmart.com/ip/Red-Bull-Energy-Drink-Sugar-Free-20-Fl-Oz/19400264?fulfillmentIntent=Pickup,"Red Bull Energy Drink, Sugar Free, 20 Fl Oz",Red Bull,4.3,20,16280901,2,F,5,19,9,7
Beverages,Energy Drinks,2439,https://www.walmart.com/ip/A-SHOC-SHOC-WAVE-CN-16OZ-LS12/268077260?fulfillmentIntent=Pickup,A SHOC SHOC WAVE CN 16OZ LS12,A SHOC,2.08,16,16172232,2,F,3,13,3,5
Beverages,Energy Drinks,2952,https://www.walmart.com/ip/V8-ENERGY-Pomegranate-Blueberry-Energy-Drink-8-FL-OZ-Can-Pack-of-12/133257890?fulfillmentIntent=Pickup&athbdg=L1600,"V8 +ENERGY Pomegranate Blueberry Energy Drink, 8 FL OZ Can (Pack of 12)",V8,9.38,8,16213512,2,F,6,6,6,7
Beverages,Energy Drinks,3622,https://www.walmart.com/ip/Rockstar-Recovery-Orange-with-Electrolytes-Energy-Drink-16-oz-Can/147922155?fulfillmentIntent=Pickup,"Rockstar Recovery Orange with Electrolytes Energy Drink, 16 oz Can",Rockstar,1.88,16,16249539,2,F,4,16,6,7
Beverages,Energy Drinks,3209,https://www.walmart.com/ip/Stacker-2-B12-10-000-Energy-Shot-Acai-Pomegranate-2-fl-oz-6-count/618800224?fulfillmentIntent=Pickup,"Stacker 2 B12 10,000% Energy Shot Acai Pomegranate, 2 fl oz, 6 count",NVE Pharmaceuticals,5.12,2,16216922,2,F,5,3,3,8
Beverages,Energy Drinks,2577,https://www.walmart.com/ip/V8-ENERGY-Peach-Mango-Energy-Drink-8-FL-OZ-Can-Pack-of-12/129668810?fulfillmentIntent=Pickup,"V8 +ENERGY Peach Mango Energy Drink, 8 FL OZ Can (Pack of 12)",V8,11.26,8,16186081,2,F,3,11,1,7
Beverages,Energy Drinks,2833,https://www.walmart.com/ip/Monster-Energy-Zero-Ultra-Sugar-Free-Energy-Drink-16-fl-oz-12-Pack/394935847?fulfillmentIntent=Pickup,"Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 fl oz, 12 Pack",Monster Energy,19.98,16,16206390,2,F,1,7,7,7
Beverages,Energy Drinks,3102,https://www.walmart.com/ip/V8-ENERGY-Wild-Berry-Energy-Drink-8-FL-OZ-Can-Pack-of-6/553000892?fulfillmentIntent=Pickup&athbdg=L1600,"V8 +ENERGY Wild Berry Energy Drink, 8 FL OZ Can (Pack of 6)",V8,5.14,8,16216521,2,F,6,16,6,7
Beverages,Energy Drinks,4732,https://www.walmart.com/ip/Mtn-Dew-Energy-Pomegranate-Blue-Burst-16-oz-can/203223135?fulfillmentIntent=Pickup,"Mtn Dew Energy, Pomegranate Blue Burst,16 oz can",Mountain Dew,1.98,",16",16307138,2,F,4,6,6,7
Beverages,Energy Drinks,3145,https://www.walmart.com/ip/Mountain-Dew-Kickstart-Grape-Energizing-Juice-16-oz-Can/49913233?fulfillmentIntent=Pickup,Mountain Dew Kickstart Grape Energizing Juice 16 oz Can,Mountain Dew,1.5,16,16216604,2,F,1,19,9,7
Beverages,Energy Drinks,5165,https://www.walmart.com/ip/5-hour-ENERGY-Shot-Extra-Strength-Berry-1-93-oz-6-Count/14089648?fulfillmentIntent=Pickup,"5-hour ENERGY Shot, Extra Strength, Berry, 1.93 oz, 6 Count",5-Hour Energy,14.18,1.93,16326348,2,F,5,19,9,7
Beverages,Energy Drinks,5538,https://www.walmart.com/ip/Red-Bull-Energy-Drink-Sugar-Free-8-4-Fl-Oz-4-Pack/12018770?fulfillmentIntent=Pickup,"Red Bull Energy Drink, Sugar Free, 8.4 Fl Oz (4 Pack)",Red Bull,7.24,8.4,16343447,2,F,6,12,2,7
Beverages,Energy Drinks,5613,https://www.walmart.com/ip/Red-Bull-Energy-Drink-Coconut-Berry-12-Fl-Oz/789969432?fulfillmentIntent=Pickup,"Red Bull Energy Drink, Coconut Berry, 12 Fl Oz",Red Bull,2.68,12,16343562,2,F,3,7,7,3
Beverages,Energy Drinks,2225,https://www.walmart.com/ip/Starbucks-Doubleshot-Energy-Mocha-Coffee-Energy-Drink-15-oz-Can/14532501?fulfillmentIntent=Pickup,"Starbucks Doubleshot Energy Mocha Coffee Energy Drink, 15 oz Can",Starbucks,2.98,15,16164371,2,F,5,19,9,7
Beverages,Energy Drinks,4585,https://www.walmart.com/ip/Reign-Total-Body-Fuel-Razzle-Berry-Performance-Energy-Drink-16-fl-oz/188274061?fulfillmentIntent=Pickup,"Reign Total Body Fuel, Razzle Berry, Performance Energy Drink, 16 fl oz",Reign,2.28,16,16296323,2,F,1,19,9,7
Beverages,Energy Drinks,3632,https://www.walmart.com/ip/Starbucks-Tripleshot-Energy-Mocha-Extra-Strength-Coffee-Energy-Drink-15-oz-Can/592611238?fulfillmentIntent=Pickup,"Starbucks Tripleshot Energy Mocha Extra Strength Coffee Energy Drink, 15 oz Can",Starbucks,2.98,15,16249549,2,F,2,6,6,4
Beverages,Energy Drinks,2991,https://www.walmart.com/ip/C4-Energy-Drink-Strawberry-Watermelon-Ice-Zero-Sugar-Explosive-Energy-16oz-Single-Can/291822869?fulfillmentIntent=Pickup&athbdg=L1300,C4 Energy Drink + Strawberry Watermelon Ice + Zero Sugar + Explosive Energy + 16oz Single Can,C4,2.28,16,16213553,2,F,3,5,5,7
Beverages,Energy Drinks,4792,https://www.walmart.com/ip/Starbucks-Tripleshot-Energy-French-Vanilla-Extra-Strength-Coffee-Energy-Drink-15-oz-Can/584597220?fulfillmentIntent=Pickup,"Starbucks Tripleshot Energy French Vanilla Extra Strength Coffee Energy Drink, 15 oz Can",Starbucks,2.98,15,16307277,2,F,4,6,6,4
Beverages,Energy Drinks,4212,https://www.walmart.com/ip/Monster-Energy-Lo-Carb-Energy-Drink-16-fl-oz-12-Pack/541865901?fulfillmentIntent=Pickup,"Monster Energy Lo-Carb, Energy Drink, 16 fl oz, 12 Pack",Monster Energy,19.98,16,16284213,2,F,6,6,6,7
Beverages,Energy Drinks,3611,https://www.walmart.com/ip/Celsius-Sparkling-Energy-Drink-No-Sugar-or-Preservatives-Kiwi-Guava-4-Drinks-12-Fl-Oz-Each/624201849?fulfillmentIntent=Pickup,"Celsius Sparkling Energy Drink  No Sugar or Preservatives  Kiwi Guava (4 Drinks, 12 Fl Oz. Each)",Celsius,6.68,12,16249448,2,F,5,5,5,7
Beverages,Energy Drinks,2827,https://www.walmart.com/ip/Red-Bull-Energy-Drink-8-4-Fl-Oz-4-pack/10316265?fulfillmentIntent=Pickup&athbdg=L1200,"Red Bull Energy Drink, 8.4 Fl Oz (4 pack)",Red Bull,7.24,8.4,16206384,2,F,1,1,1,4
Beverages,Energy Drinks,2191,https://www.walmart.com/ip/Alani-Energy-Drink-cosmic-Stardust-12oz/288817357?fulfillmentIntent=Pickup,Alani Energy Drink-cosmic Stardust-12oz,Alani Nu,2.48,12,16164325,2,F,1,5,5,7
Beverages,Energy Drinks,2885,https://www.walmart.com/ip/Starbucks-Doubleshot-Energy-Vanilla-Coffee-Energy-Drink-15-oz-Can/14532503?fulfillmentIntent=Pickup,"Starbucks Doubleshot Energy Vanilla Coffee Energy Drink, 15 oz Can",Starbucks,2.98,15,16206631,2,F,5,19,9,7
Beverages,Energy Drinks,2165,https://www.walmart.com/ip/Monster-Energy-Green-Original-Energy-Drink-16-fl-oz/12018560?fulfillmentIntent=Pickup&athbdg=L1600,"Monster Energy Green, Original, Energy Drink, 16 fl oz",Monster Energy,2.28,16,16164255,2,F,5,19,9,7
Beverages,Energy Drinks,2022,https://www.walmart.com/ip/Red-Bull-Energy-Drink-Peach-12-fl-oz-4-Pack/835898120?fulfillmentIntent=Pickup,"Red Bull Energy Drink, Peach, 12 fl oz (4 Pack)",Red Bull,10.48,12,16163923,2,F,6,16,6,7
Beverages,Energy Drinks,3890,https://www.walmart.com/ip/V8-SPARKLING-ENERGY-Strawberry-Kiwi-Energy-Drink-11-5-FL-OZ-4-Pack/686516140?fulfillmentIntent=Pickup,"V8 +SPARKLING ENERGY Strawberry Kiwi Energy Drink, 11.5 FL OZ (4 Pack)",V8,5.14,11.5,16274089,2,F,2,4,4,7
Beverages,Energy Drinks,3440,https://www.walmart.com/ip/Java-Monster-Loca-Moca-Coffee-Energy-Drink-11-fl-oz-6-Pack/957052004?fulfillmentIntent=Pickup,"Java Monster Loca Moca, Coffee + Energy Drink, 11 fl oz, 6 Pack",Monster Energy,10.48,11,16246409,2,F,2,14,4,4
