DEPARTMENT,CATEGORY,UPC,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRODUCT_SIZE,tid,AISLE_NUMBER,SECTION,SHELF_LEVEL,SHELF_POSITION,BAY_NUMBER,health_score
Pantry,Pasta & pizza,493101,https://www.walmart.com/ip/Ragu-Chunky-Tomato-Garlic-Onion-Pasta-Sauce-Made-Olive-Oil-Diced-Tomatoes-Delicious-Onions-Italian-Herbs-Spices-24-oz/10291041?fulfillmentIntent=Pickup,"Ragu Chunky Tomato, Garlic and Onion Pasta Sauce, Made with Olive Oil, Diced Tomatoes, Delicious Garlic and Onions, and Italian Herbs and Spices, 24 oz",Ragú,1.96,24,16688348,21,D,6,20,10,7
Pantry,Pasta & pizza,486051,https://www.walmart.com/ip/Ragu-Roasted-Garlic-Alfredo-Sauce-Creamy-Sauce-Made-with-Real-Cheese-with-Italian-Inspired-Flavor-16-OZ/15754215?fulfillmentIntent=Pickup,"Ragu Roasted Garlic Alfredo Sauce, Creamy Sauce Made with Real Cheese with Italian-Inspired Flavor, 16 OZ",Ragú,2.14,16,16546326,21,D,6,10,10,7
Pantry,Pasta & pizza,485322,https://www.walmart.com/ip/Velveeta-Cheesy-Bowls-Ultimate-Cheeseburger-Mac-Microwave-Meal-9-oz-Tray/27291199?fulfillmentIntent=Pickup,"Velveeta Cheesy Bowls Ultimate Cheeseburger Mac Microwave Meal, 9 oz Tray",Velveeta,3.34,9,16528672,21,D,3,1,1,3
Pantry,Pasta & pizza,484240,https://www.walmart.com/ip/Rao-s-Homemade-Marinara-Sauce-24-oz/31008715?fulfillmentIntent=Pickup,"Rao's Homemade Marinara Sauce, 24 oz",Rao's Homemade,6.88,24,16509107,21,D,1,19,9,7
Pantry,Pasta & pizza,492723,https://www.walmart.com/ip/Bertolli-Garlic-Alfredo-Sauce-with-Aged-Parmesan-Cheese-Authentic-Tuscan-Style-Pasta-Sauce-made-with-Fresh-Cream-and-Real-Butter-15-OZ/10291080?fulfillmentIntent=Pickup,"Bertolli Garlic Alfredo Sauce with Aged Parmesan Cheese, Authentic Tuscan Style Pasta Sauce made with Fresh Cream and Real Butter, 15 OZ",Bertolli,2.48,15,16687748,21,D,6,2,2,5
Pantry,Pasta & pizza,489940,https://www.walmart.com/ip/Prego-Pasta-Sauce-Traditional-Italian-Tomato-Sauce-45-Ounce-PET-Jar/997934537?fulfillmentIntent=Pickup,"Prego Pasta Sauce, Traditional Italian Tomato Sauce, 45 Ounce PET Jar",Prego,3.78,45,16624484,21,D,1,19,9,7
Pantry,Pasta & pizza,487924,https://www.walmart.com/ip/Great-Value-Flavored-with-Meat-Pasta-Sauce-24-oz/19758049?fulfillmentIntent=Pickup,"Great Value Flavored with Meat Pasta Sauce, 24 oz",Great Value,1.48,24,16580588,21,D,1,3,3,5
Pantry,Pasta & pizza,490849,https://www.walmart.com/ip/Barilla-Rustic-Basil-Pesto-Sauce-6-5-oz/126259730?fulfillmentIntent=Pickup,"Barilla Rustic Basil Pesto Sauce, 6.5 oz",Barilla,3.64,6.5,16643416,21,D,4,8,8,5
Pantry,Pasta & pizza,486580,https://www.walmart.com/ip/La-Moderna-Fideo-Macaroni-7-05-oz/10449955?fulfillmentIntent=Pickup,"La Moderna Fideo Macaroni, 7.05 oz",La Moderna,0.48,7.05,16559970,21,D,1,19,9,5
Pantry,Pasta & pizza,483413,https://www.walmart.com/ip/Ragu-Old-World-Style-Traditional-Sauce-Made-with-Olive-Oil-Perfect-for-Italian-Style-Meals-at-Home-24-OZ/10291037?fulfillmentIntent=Pickup,"Ragu Old World Style Traditional Sauce, Made with Olive Oil, Perfect for Italian Style Meals at Home, 24 OZ",Ragú,1.96,24,16492447,21,D,2,12,2,5
Pantry,Pasta & pizza,483223,https://www.walmart.com/ip/Nongshim-Bowl-Noodle-Savory-Beef-Ramyun-Ramen-Noodle-Soup-Bowl-3-03oz-X-1-Count/14123513?fulfillmentIntent=Pickup,"Nongshim Bowl Noodle Savory Beef Ramyun Ramen Noodle Soup Bowl, 3.03oz X 1 Count",Nongshim,1.23,3.03,16491359,21,D,4,2,2,7
Pantry,Pasta & pizza,486087,https://www.walmart.com/ip/Pasta-Roni-Chicken-Broccoli-Linguine-4-7-oz-Box/123778758?fulfillmentIntent=Pickup,"Pasta Roni Chicken & Broccoli Linguine, 4.7 oz Box",Pasta Roni,1.22,4.7,16546362,21,D,6,6,6,7
Pantry,Pasta & pizza,489155,https://www.walmart.com/ip/Knorr-Pasta-Sides-Cheddar-Broccoli-Fusilli-Cooks-in-10-Minutes-No-Artificial-Flavors-No-Preservatives-No-Added-MSG-4-3-oz/10307852?fulfillmentIntent=Pickup,"Knorr Pasta Sides Cheddar Broccoli Fusilli, Cooks in 10 Minutes, No Artificial Flavors, No Preservatives, No Added MSG 4.3 oz",Knorr,1.32,4.3,16602061,21,D,2,14,4,10
Pantry,Pasta & pizza,484790,https://www.walmart.com/ip/NEWMANS-OWN-Marinara-Pasta-Sauce-24-oz/641072899?fulfillmentIntent=Pickup,NEWMANS OWN Marinara Pasta Sauce 24 oz,Newman's Own,2.52,24,16525431,21,D,5,9,9,7
Pantry,Pasta & pizza,491344,https://www.walmart.com/ip/Ragu-Old-World-Style-Traditional-Sauce-Made-with-Olive-Oil-Perfect-for-Italian-Style-Meals-at-Home-24-OZ/10291037?fulfillmentIntent=Pickup,"Ragu Old World Style Traditional Sauce, Made with Olive Oil, Perfect for Italian Style Meals at Home, 24 OZ",Ragú,1.96,24,16660021,21,D,1,3,3,5
Pantry,Pasta & pizza,485268,https://www.walmart.com/ip/Ragu-Chunky-Mushroom-and-Green-Pepper-Pasta-Sauce-with-Mushrooms-Green-Peppers-Diced-Tomatoes-and-Italian-Herbs-and-Spices-24-OZ/10291042?fulfillmentIntent=Pickup,"Ragu Chunky Mushroom and Green Pepper Pasta Sauce with Mushrooms, Green Peppers, Diced Tomatoes, and Italian Herbs and Spices, 24 OZ",Ragú,1.96,24,16528618,21,D,3,7,7,7
Pantry,Pasta & pizza,484662,https://www.walmart.com/ip/Great-Value-Elbows-Pasta-32-oz/10534076?fulfillmentIntent=Pickup,"Great Value Elbows Pasta, 32 oz",Great Value,1.67,32,16524949,21,D,3,1,1,5
Pantry,Pasta & pizza,489694,https://www.walmart.com/ip/Great-Value-Linguine-16-oz/10534116?fulfillmentIntent=Pickup,"Great Value Linguine, 16 oz",Great Value,0.92,16,16621031,21,D,1,13,3,8
Pantry,Pasta & pizza,493046,https://www.walmart.com/ip/Great-Value-Small-Shells-Pasta-16-oz/10534086?fulfillmentIntent=Pickup,"Great Value Small Shells Pasta, 16 oz",Great Value,0.92,16,16688248,21,D,5,5,5,8
Pantry,Pasta & pizza,487557,https://www.walmart.com/ip/Ragu-Chunky-Six-Cheese-Pasta-Sauce-Diced-Tomatoes-Ricotta-Onions-Aged-Asiago-Romano-Basil-Garlic-Parmesan-Fontina-Mozzarella-Cheeses-Italian-Herbs-Sp/14123518?fulfillmentIntent=Pickup,"Ragu Chunky Six Cheese Pasta Sauce with Diced Tomatoes, Ricotta, Onions, Aged Asiago, Romano, Basil, Garlic, Parmesan, Fontina, Mozzarella Cheeses, and Italian Herbs and Spices, 24 OZ",Ragú,1.96,24,16578296,21,D,6,16,6,7
Pantry,Pasta & pizza,488138,https://www.walmart.com/ip/Ragu-Simply-Traditional-Pasta-Sauce-Made-Olive-Oil-Delicious-Ingredients-Non-GMO-Verified-No-Added-Sugars-High-Quality-Italian-24-OZ/903073899?fulfillmentIntent=Pickup,"Ragu Simply Traditional Pasta Sauce, Made with Olive Oil and Simply Delicious Ingredients that are Non-GMO Verified with No Added Sugars for a High Quality Italian Sauce, 24 OZ",RagÃÂº,1.96,24,16581075,21,D,5,17,7,8
Pantry,Pasta & pizza,491442,https://www.walmart.com/ip/Great-Value-Tomato-Sauce-29-Oz/10415506?fulfillmentIntent=Pickup,"Great Value Tomato Sauce, 29 Oz",Great Value,1.36,29,16660237,21,D,3,1,1,7
Pantry,Pasta & pizza,488930,https://www.walmart.com/ip/Hamburger-Helper-Four-Cheese-Lasagna-5-5-oz-box/10311291?fulfillmentIntent=Pickup,"Hamburger Helper, Four Cheese Lasagna, 5.5 oz box",Hamburger Helper,1.66,5.5,16601718,21,D,5,9,9,5
Pantry,Pasta & pizza,486187,https://www.walmart.com/ip/SpaghettiOs-Canned-Pasta-with-Franks-15-6-OZ-Can/55019242?fulfillmentIntent=Pickup,"SpaghettiOs Canned Pasta with Franks, 15.6 OZ Can",SpaghettiOs,1.26,15.6,16546720,21,D,4,6,6,3
Pantry,Pasta & pizza,490033,https://www.walmart.com/ip/Chef-Boyardee-Mini-ABCs-and-123s-with-Meatballs-4-Pack-15-Oz/110429664?fulfillmentIntent=Pickup,"Chef Boyardee Mini ABCs and 123s with Meatballs, 4 Pack, 15 Oz",Chef Boyardee,4.28,15,16624739,21,D,4,12,2,5
Pantry,Pasta & pizza,482997,https://www.walmart.com/ip/Hunt-s-Traditional-Pasta-Sauce-100-Natural-Tomato-Sauce-24-Oz/20554615?fulfillmentIntent=Pickup,"Hunt's Traditional Pasta Sauce, 100% Natural Tomato Sauce, 24 Oz",Hunt's,1.18,24,16490417,21,D,6,16,6,7
Pantry,Pasta & pizza,492658,https://www.walmart.com/ip/Barilla-Roasted-Garlic-Tomato-Pasta-Sauce-24-oz/10309680?fulfillmentIntent=Pickup,Barilla Roasted Garlic Tomato Pasta Sauce 24 oz,Barilla,2.52,24,16679112,21,D,1,17,7,7
Pantry,Pasta & pizza,485412,https://www.walmart.com/ip/Ragu-Old-World-Style-Sauce-Flavored-with-Meat-Made-with-Olive-Oil-Perfect-for-Italian-Style-Meals-at-Home-66-OZ/16618669?fulfillmentIntent=Pickup,"Ragu Old World Style Sauce Flavored with Meat, Made with Olive Oil, Perfect for Italian Style Meals at Home, 66 OZ",Ragú,4.82,66,16528919,21,D,3,11,1,5
Pantry,Pasta & pizza,490200,https://www.walmart.com/ip/Bertolli-d-Italia-Cacio-e-Pepe-16-9oz/1713043093?fulfillmentIntent=Pickup,"Bertolli d'Italia Cacio e Pepe, 16.9oz",Bertolli,4.54,16.9,16625698,21,D,3,19,9,7
Pantry,Pasta & pizza,487895,https://www.walmart.com/ip/Barilla-Rustic-Basil-Pesto-Sauce-6-5-oz/126259730?fulfillmentIntent=Pickup,"Barilla Rustic Basil Pesto Sauce, 6.5 oz",Barilla,3.64,6.5,16578960,21,D,2,14,4,5
Pantry,Pasta & pizza,491357,https://www.walmart.com/ip/Great-Value-Cheese-Tortellini-Family-Size-36-oz/172959406?fulfillmentIntent=Pickup,"Great Value Cheese Tortellini, Family Size, 36 oz",Great Value,5.97,36,16660034,21,D,2,16,6,7
Pantry,Pasta & pizza,489207,https://www.walmart.com/ip/Rao-s-Homemade-Margherita-Pizza-Sauce-13-oz-Carb-Conscious-Keto-Friendly-All-Natural-Premium-Quality-Slow-Simmered-Made-Italian-Whole-Peeled-Tomatoes/244608264?fulfillmentIntent=Pickup,"Rao's Homemade Margherita Pizza Sauce | 13 oz | Carb Conscious, Keto Friendly | All Natural | Premium Quality | Slow-Simmered | Made with Italian Whole Peeled Tomatoes, Natural Herbs & Olive Oil",Rao's Homemade,4.78,13,16602113,21,D,6,6,6,8
Pantry,Pasta & pizza,491214,https://www.walmart.com/ip/Chef-Boyardee-Chicken-Alfredo-Pasta-Microwave-Pasta-15-Oz/29070241?fulfillmentIntent=Pickup,"Chef Boyardee Chicken Alfredo Pasta, Microwave Pasta, 15 Oz",Chef Boyardee,1.24,15,16645535,21,D,3,13,3,7
Pantry,Pasta & pizza,488121,https://www.walmart.com/ip/Hamburger-Helper-Four-Cheese-Lasagna-5-5-oz-box/10311291?fulfillmentIntent=Pickup,"Hamburger Helper, Four Cheese Lasagna, 5.5 oz box",Hamburger Helper,1.66,5.5,16581024,21,D,6,20,10,5
Pantry,Pasta & pizza,485497,https://www.walmart.com/ip/Ragu-Chunky-Tomato-Garlic-Onion-Pasta-Sauce-Made-Olive-Oil-Diced-Tomatoes-Delicious-Onions-Italian-Herbs-Spices-24-oz/10291041?fulfillmentIntent=Pickup,"Ragu Chunky Tomato, Garlic and Onion Pasta Sauce, Made with Olive Oil, Diced Tomatoes, Delicious Garlic and Onions, and Italian Herbs and Spices, 24 oz",Ragú,1.96,24,16529115,21,D,4,16,6,7
Pantry,Pasta & pizza,489188,https://www.walmart.com/ip/Bertolli-Vodka-Sauce-Authentic-Tuscan-Style-Pasta-Sauce-Made-with-Vine-Ripened-Tomatoes-and-Fresh-Cream-24-OZ/10291089?fulfillmentIntent=Pickup,"Bertolli Vodka Sauce, Authentic Tuscan Style Pasta Sauce Made with Vine-Ripened Tomatoes and Fresh Cream, 24 OZ",Bertolli,2.48,24,16602094,21,D,5,7,7,7
Pantry,Pasta & pizza,483766,https://www.walmart.com/ip/Rao-s-Homemade-Tomato-Sauce-Basil-32-oz-Versatile-Pasta-Carb-Conscious-Keto-Friendly-All-Natural-Premium-Quality-Made-Slow-Simmered-Italian-Tomatoes/358735209?fulfillmentIntent=Pickup,"Rao's Homemade Tomato Sauce | Tomato Basil | 32 oz | Versatile Pasta Sauce | Carb Conscious, Keto Friendly | All Natural | Premium Quality | Made with Slow-Simmered Italian Tomatoes & Basil",Rao's Homemade,8.52,32,16493223,21,D,1,5,5,7
Pantry,Pasta & pizza,486296,https://www.walmart.com/ip/Marketside-Basil-Pesto-Sauce-15-oz/896078930?fulfillmentIntent=Pickup,"Marketside Basil Pesto Sauce, 15 oz",Marketside,4.97,15,16547088,21,D,5,15,5,7
Pantry,Pasta & pizza,486801,https://www.walmart.com/ip/Creamette-Wavy-Lasagna-Pasta-Sheets-16-Ounce-Box/10294820?fulfillmentIntent=Pickup,"Creamette Wavy Lasagna Pasta Sheets, 16-Ounce Box",Creamette,2.24,16,16560276,21,D,6,20,10,5
Pantry,Pasta & pizza,492302,https://www.walmart.com/ip/HORMEL-Pepperoni-Pizza-Topping-Gluten-Free-Protein-Snacks-Original-3-5oz-Carton/23816334?fulfillmentIntent=Pickup,"HORMEL, Pepperoni, Pizza Topping,Gluten Free, Protein Snacks, Original, 3.5oz Carton",Hormel,2.28,3.5,16677586,21,D,5,1,1,7
Pantry,Pasta & pizza,483058,https://www.walmart.com/ip/Knorr-Pasta-Sides-Teriyaki-Noodles-Cooks-in-7-Minutes-No-Artificial-Flavors-No-Preservatives-No-Added-MSG-4-6-oz/10307859?fulfillmentIntent=Pickup,"Knorr Pasta Sides Teriyaki Noodles, Cooks in 7 Minutes, No Artificial Flavors, No Preservatives, No Added MSG 4.6 oz",Knorr,1.26,4.6,16490662,21,D,1,17,7,10
Pantry,Pasta & pizza,492182,https://www.walmart.com/ip/SpaghettiOs-Canned-Pasta-with-Franks-15-6-OZ-Can/55019242?fulfillmentIntent=Pickup,"SpaghettiOs Canned Pasta with Franks, 15.6 OZ Can",SpaghettiOs,1.58,15.6,16667385,21,D,5,1,1,3
Pantry,Pasta & pizza,485676,https://www.walmart.com/ip/Chef-Boyardee-Macaroni-and-Cheese-Microwave-Pasta-15-Oz/10308529?fulfillmentIntent=Pickup,"Chef Boyardee Macaroni and Cheese, Microwave Pasta, 15 Oz",Chef Boyardee,1.24,15,16543998,21,D,3,15,5,7
Pantry,Pasta & pizza,490568,https://www.walmart.com/ip/Great-Value-Whole-Wheat-Egg-Noodles-12-oz/13399545?fulfillmentIntent=Pickup,"Great Value Whole Wheat Egg Noodles, 12 oz",Great Value,1.73,12,16642523,21,D,5,7,7,8
Pantry,Pasta & pizza,485488,https://www.walmart.com/ip/Kraft-Spaghetti-Classics-Tangy-Italian-Spaghetti-Spices-Parmesean-Cheese-Meal-Mix-8-oz-Box/10448997?fulfillmentIntent=Pickup,"Kraft Spaghetti Classics Tangy Italian Spaghetti, Spices, & Parmesean Cheese Meal Mix, 8 oz Box",Kraft,1.56,8,16529106,21,D,1,7,7,7
Pantry,Pasta & pizza,489633,https://www.walmart.com/ip/Thai-Kitchen-Gluten-Free-Stir-Fry-Rice-Noodles-14-oz/25876539?fulfillmentIntent=Pickup,"Thai Kitchen Gluten Free Stir Fry Rice Noodles, 14 oz",Thai Kitchen,3.72,14,16611296,21,D,6,12,2,7
Pantry,Pasta & pizza,486053,https://www.walmart.com/ip/Prego-Pasta-Sauce-Italian-Tomato-Sauce-with-Fresh-Mushrooms-24-Ounce-Jar/10308236?fulfillmentIntent=Pickup,"Prego Pasta Sauce, Italian Tomato Sauce with Fresh Mushrooms, 24 Ounce Jar",Prego,2.24,24,16546328,21,D,2,12,2,7
Pantry,Pasta & pizza,483911,https://www.walmart.com/ip/Ragu-Chunky-Sauteed-Onion-and-Garlic-Pasta-Sauce-with-Diced-Tomatoes-and-Italian-Herbs-and-Spices-24-OZ/10291046?fulfillmentIntent=Pickup,"Ragu Chunky Sauteed Onion and Garlic Pasta Sauce with Diced Tomatoes and Italian Herbs and Spices, 24 OZ",Ragú,1.96,24,16508029,21,D,2,10,10,7
Pantry,Pasta & pizza,485165,https://www.walmart.com/ip/Prego-Pasta-Sauce-Traditional-Italian-Tomato-Sauce-24-Ounce-Jar/10308233?fulfillmentIntent=Pickup&athbdg=L1600,"Prego Pasta Sauce, Traditional Italian Tomato Sauce, 24 Ounce Jar",Prego,2.24,24,16528355,21,D,2,4,4,7
Pantry,Pasta & pizza,489990,https://www.walmart.com/ip/Velveeta-Skillets-Creamy-Beef-Stroganoff-Pasta-Dinner-Kit-11-6-oz-Box/21209672?fulfillmentIntent=Pickup,"Velveeta Skillets Creamy Beef Stroganoff Pasta Dinner Kit, 11.6 oz Box",Velveeta,3.38,11.6,16624615,21,D,3,9,9,7
Pantry,Pasta & pizza,491062,https://www.walmart.com/ip/Contadina-Canned-Tomato-Sauce-8-oz-Can/10295267?fulfillmentIntent=Pickup,"Contadina Canned Tomato Sauce, 8 oz Can",Contadina,0.62,8,16645225,21,D,1,1,1,7
Pantry,Pasta & pizza,492826,https://www.walmart.com/ip/La-Moderna-Shell-Pasta-preference-many-generations-made-100-durum-wheat-7-oz-convenient-size-To-cook-delicious-pasta-follow-simple-included-instructi/10449958?fulfillmentIntent=Pickup,"La Moderna Shell Pasta has been of preference for many generations, made from 100% durum wheat with a 7 oz convenient size. To cook this delicious pasta, follow simple included instructions.",La Moderna,0.48,7,16687943,21,D,1,5,5,7
Pantry,Pasta & pizza,486940,https://www.walmart.com/ip/Great-Value-Elbows-Pasta-16-oz/10534107?fulfillmentIntent=Pickup,"Great Value Elbows Pasta, 16 oz",Great Value,0.92,16,16568035,21,D,1,19,9,5
