DEPARTMENT,CATEGORY,UPC,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRODUCT_SIZE,tid,AISLE_NUMBER,SECTION,SHELF_LEVEL,SHELF_POSITION,BAY_NUMBER,health_score
Snacks,Snack Nuts,186265,https://www.walmart.com/ip/NUT-rition-Heart-Healthy-Nut-Mix-with-Peanuts-Almonds-Pistachios-Pecans-Walnuts-Hazelnuts-Sea-Salt-18-25-oz-Canister/20897610?fulfillmentIntent=Pickup,"NUT-rition Heart Healthy Nut Mix with Peanuts, Almonds, Pistachios, Pecans, Walnuts, Hazelnuts & Sea Salt, 18.25 oz Canister",Planters,10.64,18.25,16207356,41,F,3,15,5,8
Snacks,Snack Nuts,186712,https://www.walmart.com/ip/Emerald-Nuts-Natural-Walnuts-Almonds-100-Calorie-Packs-10-Ct-5-6-Oz/233686643?fulfillmentIntent=Pickup,"Emerald Nuts, Natural Walnuts & Almonds, 100 Calorie Packs, 10 Ct, 5.6 Oz",Emerald,5.24,5.6,16344240,41,F,6,2,2,7
Snacks,Snack Nuts,186331,https://www.walmart.com/ip/Great-Value-Deluxe-Mixed-Nuts-30-oz/218787293?fulfillmentIntent=Pickup,"Great Value Deluxe Mixed Nuts, 30 oz",Great Value,14.98,30,16240204,41,F,3,1,1,5
Snacks,Snack Nuts,186263,https://www.walmart.com/ip/Planters-Deluxe-Mixed-Nuts-with-Cashews-Almonds-Hazelnuts-Pistachios-Pecans-15-25-oz-Canister/45733455?fulfillmentIntent=Pickup,"Planters Deluxe Mixed Nuts with Cashews, Almonds, Hazelnuts, Pistachios & Pecans, 15.25 oz Canister",Planters,9.98,15.25,16207354,41,F,1,13,3,7
Snacks,Snack Nuts,186185,https://www.walmart.com/ip/Great-Value-Mixed-Nuts-with-Peanuts-27-Oz/970593525?fulfillmentIntent=Pickup&athbdg=L1200,"Great Value Mixed Nuts with Peanuts, 27 Oz",Great Value,8.94,27,16194250,41,F,1,15,5,5
Snacks,Snack Nuts,186805,https://www.walmart.com/ip/Planters-Deluxe-Unsalted-Mixed-Nuts-with-Cashews-Almonds-Hazelnuts-Pecans-Pistachios-15-25-oz-Canister/188469282?fulfillmentIntent=Pickup,"Planters Deluxe Unsalted Mixed Nuts with Cashews, Almonds, Hazelnuts, Pecans & Pistachios, 15.25 oz Canister",Planters,8.93,15.25,16372046,41,F,3,15,5,7
Snacks,Snack Nuts,186737,https://www.walmart.com/ip/Great-Value-Roasted-Salted-Mixed-Nuts-14-75-oz/482129653?fulfillmentIntent=Pickup,"Great Value Roasted & Salted Mixed Nuts, 14.75 oz",Great Value,6.42,14.75,16348011,41,F,1,7,7,8
Snacks,Snack Nuts,186489,https://www.walmart.com/ip/Great-Value-Kung-Pao-Nut-Mix-8-5-oz/378494623?fulfillmentIntent=Pickup,"Great Value Kung Pao Nut Mix, 8.5 oz",Great Value,4.38,8.5,16277027,41,F,5,19,9,8
Snacks,Snack Nuts,186229,https://www.walmart.com/ip/Planters-Deluxe-Lightly-Salted-Mixed-Nuts-with-Cashews-Almonds-Hazelnuts-Pecans-Pistachios-15-25-oz-Canister/45733458?fulfillmentIntent=Pickup,"Planters Deluxe Lightly Salted Mixed Nuts with Cashews, Almonds, Hazelnuts, Pecans & Pistachios, 15.25 oz Canister",Planters,9.98,15.25,16202332,41,F,3,19,9,7
Snacks,Snack Nuts,186359,https://www.walmart.com/ip/Great-Value-Deluxe-Mixed-Nuts-30-oz/218787293?fulfillmentIntent=Pickup,"Great Value Deluxe Mixed Nuts, 30 oz",Great Value,14.98,30,16244070,41,F,1,9,9,5
Snacks,Snack Nuts,186558,https://www.walmart.com/ip/Great-Value-Deluxe-Mixed-Nuts-15-25-oz/857686977?fulfillmentIntent=Pickup,"Great Value Deluxe Mixed Nuts, 15.25 oz",Great Value,8.98,15.25,16299186,41,F,2,8,8,5
Snacks,Snack Nuts,186209,https://www.walmart.com/ip/Planters-Mixed-Nuts-Less-Than-50-Peanuts-with-Peanuts-Almonds-Cashews-Pecans-Hazelnuts-1-69-lb-Container/22004565?fulfillmentIntent=Pickup,"Planters Mixed Nuts Less Than 50% Peanuts with Peanuts, Almonds, Cashews, Pecans & Hazelnuts, 1.69 lb Container",Planters,13.74,1.69,16194274,41,F,1,19,9,7
Snacks,Snack Nuts,186386,https://www.walmart.com/ip/Great-Value-Deluxe-Mixed-Nuts-15-25-oz/857686977?fulfillmentIntent=Pickup,"Great Value Deluxe Mixed Nuts, 15.25 oz",Great Value,8.98,15.25,16258207,41,F,4,16,6,5
Snacks,Snack Nuts,186241,https://www.walmart.com/ip/Planters-Mixed-Nuts-Less-Than-50-Peanuts-with-Peanuts-Almonds-Cashews-Hazelnuts-Pecans-Sea-Salt-3-5-lb-Canister/150315049?fulfillmentIntent=Pickup,"Planters Mixed Nuts Less Than 50% Peanuts with Peanuts, Almonds, Cashews, Hazelnuts, Pecans & Sea Salt, 3.5 lb Canister",Planters,17.12,3.5,16202345,41,F,3,11,1,7
Snacks,Snack Nuts,186194,https://www.walmart.com/ip/Great-Value-Roasted-Salted-Mixed-Nuts-14-75-oz/482129653?fulfillmentIntent=Pickup,"Great Value Roasted & Salted Mixed Nuts, 14.75 oz",Great Value,6.42,14.75,16194259,41,F,4,4,4,8
Snacks,Snack Nuts,186542,https://www.walmart.com/ip/Beer-Nuts-Snacks-Original-Bar-Mix-32-Oz/133421084?fulfillmentIntent=Pickup,"Beer Nuts Snacks Original Bar Mix, 32 Oz",Beer Nuts,8.18,32,16294009,41,F,4,12,2,5
Snacks,Snack Nuts,186603,https://www.walmart.com/ip/Emerald-Nuts-Natural-Walnuts-Almonds-100-Calorie-Packs-10-Ct-5-6-Oz/233686643?fulfillmentIntent=Pickup,"Emerald Nuts, Natural Walnuts & Almonds, 100 Calorie Packs, 10 Ct, 5.6 Oz",Emerald,5.24,5.6,16318108,41,F,5,13,3,7
Snacks,Snack Nuts,186646,https://www.walmart.com/ip/Planters-Deluxe-Unsalted-Mixed-Nuts-with-Cashews-Almonds-Hazelnuts-Pecans-Pistachios-15-25-oz-Canister/188469282?fulfillmentIntent=Pickup,"Planters Deluxe Unsalted Mixed Nuts with Cashews, Almonds, Hazelnuts, Pecans & Pistachios, 15.25 oz Canister",Planters,8.93,15.25,16323914,41,F,6,16,6,7
Snacks,Snack Nuts,186742,https://www.walmart.com/ip/Planters-Deluxe-Lightly-Salted-Mixed-Nuts-with-Cashews-Almonds-Hazelnuts-Pecans-Pistachios-15-25-oz-Canister/45733458?fulfillmentIntent=Pickup,"Planters Deluxe Lightly Salted Mixed Nuts with Cashews, Almonds, Hazelnuts, Pecans & Pistachios, 15.25 oz Canister",Planters,9.98,15.25,16348016,41,F,6,12,2,7
Snacks,Snack Nuts,186488,https://www.walmart.com/ip/Sahale-Snacks-Honey-Almonds-Glazed-Mix-1-5-Ounces-Pack-of-18/36318130?fulfillmentIntent=Pickup,"Sahale Snacks Honey Almonds Glazed Mix, 1.5 Ounces (Pack of 18)",Sahale Snacks,1.68,1.5,16277026,41,F,4,18,8,7
Snacks,Snack Nuts,186473,https://www.walmart.com/ip/Great-Value-Roasted-Salted-Mixed-Nuts-14-75-oz/482129653?fulfillmentIntent=Pickup,"Great Value Roasted & Salted Mixed Nuts, 14.75 oz",Great Value,6.42,14.75,16277011,41,F,1,3,3,8
Snacks,Snack Nuts,186328,https://www.walmart.com/ip/Planters-Mixed-Nuts-Less-Than-50-Peanuts-with-Peanuts-Almonds-Cashews-Hazelnuts-Pecans-10-3-oz-Canister/20435164?fulfillmentIntent=Pickup,"Planters Mixed Nuts Less Than 50% Peanuts with Peanuts, Almonds, Cashews, Hazelnuts & Pecans, 10.3 oz Canister",Planters,5.23,10.3,16240201,41,F,6,18,8,7
Snacks,Snack Nuts,186807,https://www.walmart.com/ip/Beer-Nuts-Snacks-Original-Bar-Mix-32-Oz/133421084?fulfillmentIntent=Pickup,"Beer Nuts Snacks Original Bar Mix, 32 Oz",Beer Nuts,8.18,32,16372050,41,F,5,17,7,5
Snacks,Snack Nuts,186314,https://www.walmart.com/ip/Planters-Deluxe-Lightly-Salted-Mixed-Nuts-with-Cashews-Almonds-Hazelnuts-Pecans-Pistachios-15-25-oz-Canister/45733458?fulfillmentIntent=Pickup,"Planters Deluxe Lightly Salted Mixed Nuts with Cashews, Almonds, Hazelnuts, Pecans & Pistachios, 15.25 oz Canister",Planters,9.98,15.25,16238808,41,F,4,4,4,7
Snacks,Snack Nuts,186306,https://www.walmart.com/ip/Great-Value-Deluxe-Mixed-Nuts-30-oz/218787293?fulfillmentIntent=Pickup,"Great Value Deluxe Mixed Nuts, 30 oz",Great Value,14.98,30,16238800,41,F,2,16,6,5
Snacks,Snack Nuts,186724,https://www.walmart.com/ip/Planters-Mixed-Nuts-Less-Than-50-Peanuts-with-Peanuts-Almonds-Cashews-Pecans-Hazelnuts-1-69-lb-Container/22004565?fulfillmentIntent=Pickup,"Planters Mixed Nuts Less Than 50% Peanuts with Peanuts, Almonds, Cashews, Pecans & Hazelnuts, 1.69 lb Container",Planters,14.43,1.69,16344252,41,F,6,14,4,7
Snacks,Snack Nuts,186628,https://www.walmart.com/ip/Planters-Mixed-Nuts-Less-Than-50-Peanuts-with-Peanuts-Almonds-Cashews-Hazelnuts-Pecans-10-3-oz-Canister/20435164?fulfillmentIntent=Pickup,"Planters Mixed Nuts Less Than 50% Peanuts with Peanuts, Almonds, Cashews, Hazelnuts & Pecans, 10.3 oz Canister",Planters,5.23,10.3,16323896,41,F,6,18,8,7
Snacks,Snack Nuts,186502,https://www.walmart.com/ip/Emerald-Nuts-Natural-Walnuts-Almonds-100-Calorie-Packs-10-Ct-5-6-Oz/233686643?fulfillmentIntent=Pickup,"Emerald Nuts, Natural Walnuts & Almonds, 100 Calorie Packs, 10 Ct, 5.6 Oz",Emerald,5.24,5.6,16287198,41,F,6,12,2,7
Snacks,Snack Nuts,186324,https://www.walmart.com/ip/NUT-rition-Heart-Healthy-Mix-with-Peanuts-Almonds-Pistachios-Pecans-Walnuts-Sea-Salt-7-ct-Packs/23554497?fulfillmentIntent=Pickup&athbdg=L1200,"NUT-rition Heart Healthy Mix with Peanuts, Almonds, Pistachios, Pecans, Walnuts & Sea Salt, 7 ct Packs",Planters,6.28,7,16240197,41,F,2,14,4,8
Snacks,Snack Nuts,186450,https://www.walmart.com/ip/Planters-Deluxe-Unsalted-Mixed-Nuts-with-Cashews-Almonds-Hazelnuts-Pecans-Pistachios-15-25-oz-Canister/188469282?fulfillmentIntent=Pickup,"Planters Deluxe Unsalted Mixed Nuts with Cashews, Almonds, Hazelnuts, Pecans & Pistachios, 15.25 oz Canister",Planters,8.93,15.25,16275215,41,F,2,20,10,7
Snacks,Snack Nuts,186825,https://www.walmart.com/ip/Great-Value-Mixed-Nuts-Seasoned-with-Sea-Salt-5-oz/953665578?fulfillmentIntent=Pickup,"Great Value Mixed Nuts Seasoned with Sea Salt, 5 oz",Great Value,2.3,5,16719575,41,F,5,15,5,7
Snacks,Snack Nuts,186382,https://www.walmart.com/ip/Emerald-Nuts-Natural-Walnuts-Almonds-100-Calorie-Packs-10-Ct-5-6-Oz/233686643?fulfillmentIntent=Pickup,"Emerald Nuts, Natural Walnuts & Almonds, 100 Calorie Packs, 10 Ct, 5.6 Oz",Emerald,5.24,5.6,16258203,41,F,6,12,2,7
Snacks,Snack Nuts,186670,https://www.walmart.com/ip/Sahale-Snacks-Naturally-Pomegranate-Vanilla-Flavored-Cashews-Glazed-Mix-Gluten-Free-Snack-4-Ounce-Bag/102313936?fulfillmentIntent=Pickup,"Sahale Snacks Naturally Pomegranate Vanilla Flavored Cashews Glazed Mix, Gluten-Free Snack, 4-Ounce Bag",Sahale Snacks,3.88,4,16327559,41,F,6,20,10,8
Snacks,Snack Nuts,186141,https://www.walmart.com/ip/Planters-Select-Cashews-Almonds-Pecans-Nut-Mix-15-25-oz-Canister/167811919?fulfillmentIntent=Pickup,"Planters Select Cashews, Almonds & Pecans Nut Mix, 15.25 oz Canister",Planters,12.97,15.25,16172307,41,F,5,11,1,7
Snacks,Snack Nuts,186780,https://www.walmart.com/ip/Beer-Nuts-Snacks-Original-Bar-Mix-32-Oz/133421084?fulfillmentIntent=Pickup,"Beer Nuts Snacks Original Bar Mix, 32 Oz",Beer Nuts,8.18,32,16362413,41,F,2,10,10,5
Snacks,Snack Nuts,186366,https://www.walmart.com/ip/Planters-Deluxe-Lightly-Salted-Mixed-Nuts-with-Cashews-Almonds-Hazelnuts-Pecans-Pistachios-15-25-oz-Canister/45733458?fulfillmentIntent=Pickup,"Planters Deluxe Lightly Salted Mixed Nuts with Cashews, Almonds, Hazelnuts, Pecans & Pistachios, 15.25 oz Canister",Planters,9.98,15.25,16244077,41,F,2,16,6,7
Snacks,Snack Nuts,186564,https://www.walmart.com/ip/Planters-Deluxe-Mixed-Nuts-with-Cashews-Almonds-Pecans-Pistachios-Hazelnuts-Sea-Salt-2-13-lb-Container/118729804?fulfillmentIntent=Pickup,"Planters Deluxe Mixed Nuts with Cashews, Almonds, Pecans, Pistachios, Hazelnuts & Sea Salt, 2.13 lb Container",Planters,24.99,2.13,16299192,41,F,2,14,4,7
Snacks,Snack Nuts,186644,https://www.walmart.com/ip/Freshness-Guaranteed-Raw-Mixed-Nuts-10-oz/899722873?fulfillmentIntent=Pickup,"Freshness Guaranteed Raw Mixed Nuts, 10 oz",Freshness Guaranteed,5.48,10,16323912,41,F,4,14,4,8
Snacks,Snack Nuts,186462,https://www.walmart.com/ip/NUT-rition-Heart-Healthy-Mix-with-Peanuts-Almonds-Pistachios-Pecans-Walnuts-Sea-Salt-7-ct-Packs/23554497?fulfillmentIntent=Pickup&athbdg=L1200,"NUT-rition Heart Healthy Mix with Peanuts, Almonds, Pistachios, Pecans, Walnuts & Sea Salt, 7 ct Packs",Planters,6.28,7,16277000,41,F,2,12,2,8
Snacks,Snack Nuts,186216,https://www.walmart.com/ip/Planters-Deluxe-Pistachio-Nut-Mix-with-Pistachios-Almonds-Cashews-14-5-oz-Canister/29209955?fulfillmentIntent=Pickup,"Planters Deluxe Pistachio Nut Mix with Pistachios, Almonds & Cashews, 14.5 oz Canister",Planters,11.5,14.5,16202312,41,F,2,6,6,7
Snacks,Snack Nuts,186565,https://www.walmart.com/ip/Beer-Nuts-Snacks-Original-Bar-Mix-32-Oz/133421084?fulfillmentIntent=Pickup,"Beer Nuts Snacks Original Bar Mix, 32 Oz",Beer Nuts,8.18,32,16299193,41,F,3,15,5,5
Snacks,Snack Nuts,186716,https://www.walmart.com/ip/Planters-Lightly-Salted-Mixed-Nuts-Less-Than-50-Peanuts-with-Peanuts-Almonds-Cashews-Hazelnuts-Pecans-15-oz-Canister/19514871?fulfillmentIntent=Pickup,"Planters Lightly Salted Mixed Nuts Less Than 50% Peanuts with Peanuts, Almonds, Cashews, Hazelnuts & Pecans, 15 oz Canister",Planters,7.92,15,16344244,41,F,4,6,6,7
Snacks,Snack Nuts,186788,https://www.walmart.com/ip/Planters-Mixed-Nuts-Less-Than-50-Peanuts-with-Peanuts-Almonds-Cashews-Hazelnuts-Pecans-10-3-oz-Canister/20435164?fulfillmentIntent=Pickup,"Planters Mixed Nuts Less Than 50% Peanuts with Peanuts, Almonds, Cashews, Hazelnuts & Pecans, 10.3 oz Canister",Planters,5.23,10.3,16372021,41,F,4,18,8,7
Snacks,Snack Nuts,186774,https://www.walmart.com/ip/Sahale-Snacks-Maple-Pecans-Glazed-Mix-Gluten-Free-Snack-4-Ounce-Bag/269036010?fulfillmentIntent=Pickup,"Sahale Snacks Maple Pecans Glazed Mix, Gluten-Free Snack, 4-Ounce Bag",Sahale Snacks,3.88,4,16362407,41,F,2,4,4,7
Snacks,Snack Nuts,186734,https://www.walmart.com/ip/Emerald-Nuts-Natural-Walnuts-Almonds-100-Calorie-Packs-10-Ct-5-6-Oz/233686643?fulfillmentIntent=Pickup,"Emerald Nuts, Natural Walnuts & Almonds, 100 Calorie Packs, 10 Ct, 5.6 Oz",Emerald,5.24,5.6,16348008,41,F,4,4,4,7
Snacks,Snack Nuts,186426,https://www.walmart.com/ip/Great-Value-Kung-Pao-Nut-Mix-8-5-oz/378494623?fulfillmentIntent=Pickup,"Great Value Kung Pao Nut Mix, 8.5 oz",Great Value,4.38,8.5,16258484,41,F,2,16,6,8
Snacks,Snack Nuts,186495,https://www.walmart.com/ip/Great-Value-Mixed-Nuts-with-Peanuts-27-Oz/970593525?fulfillmentIntent=Pickup,"Great Value Mixed Nuts with Peanuts, 27 Oz",Great Value,8.94,27,16287191,41,F,5,5,5,5
Snacks,Snack Nuts,186743,https://www.walmart.com/ip/Sahale-Snacks-Naturally-Pomegranate-Vanilla-Flavored-Cashews-Glazed-Mix-Gluten-Free-Snack-4-Ounce-Bag/102313936?fulfillmentIntent=Pickup,"Sahale Snacks Naturally Pomegranate Vanilla Flavored Cashews Glazed Mix, Gluten-Free Snack, 4-Ounce Bag",Sahale Snacks,3.88,4,16348017,41,F,1,13,3,8
Snacks,Snack Nuts,186438,https://www.walmart.com/ip/Great-Value-Roasted-Lightly-Salted-Mixed-Nuts-14-75-oz/271454657?fulfillmentIntent=Pickup,"Great Value Roasted & Lightly Salted Mixed Nuts, 14.75 oz",Great Value,5.48,14.75,16275203,41,F,2,8,8,5
Snacks,Snack Nuts,186391,https://www.walmart.com/ip/Freshness-Guaranteed-Raw-Mixed-Nuts-10-oz/899722873?fulfillmentIntent=Pickup,"Freshness Guaranteed Raw Mixed Nuts, 10 oz",Freshness Guaranteed,5.48,10,16258212,41,F,3,1,1,8
Snacks,Snack Nuts,186793,https://www.walmart.com/ip/Planters-Select-Cashews-Almonds-Pecans-Nut-Mix-15-25-oz-Canister/167811919?fulfillmentIntent=Pickup,"Planters Select Cashews, Almonds & Pecans Nut Mix, 15.25 oz Canister",Planters,9.98,15.25,16372026,41,F,3,3,3,7
Snacks,Snack Nuts,186654,https://www.walmart.com/ip/NUT-rition-Heart-Healthy-Mix-with-Peanuts-Almonds-Pistachios-Pecans-Walnuts-Sea-Salt-7-ct-Packs/23554497?fulfillmentIntent=Pickup&athbdg=L1200,"NUT-rition Heart Healthy Mix with Peanuts, Almonds, Pistachios, Pecans, Walnuts & Sea Salt, 7 ct Packs",Planters,6.28,7,16327543,41,F,2,4,4,8
Snacks,Snack Nuts,186769,https://www.walmart.com/ip/Great-Value-Deluxe-Mixed-Nuts-15-25-oz/857686977?fulfillmentIntent=Pickup,"Great Value Deluxe Mixed Nuts, 15.25 oz",Great Value,8.98,15.25,16362402,41,F,3,19,9,5
Snacks,Snack Nuts,186218,https://www.walmart.com/ip/Great-Value-Lightly-Salted-Deluxe-Mixed-Nuts-15-25-oz/483617254?fulfillmentIntent=Pickup,"Great Value Lightly Salted, Deluxe Mixed Nuts, 15.25 oz",Great Value,8.98,15.25,16202314,41,F,4,8,8,8
Snacks,Snack Nuts,186203,https://www.walmart.com/ip/NUT-rition-Heart-Healthy-Nut-Mix-with-Peanuts-Almonds-Pistachios-Pecans-Walnuts-Hazelnuts-Sea-Salt-18-25-oz-Canister/20897610?fulfillmentIntent=Pickup,"NUT-rition Heart Healthy Nut Mix with Peanuts, Almonds, Pistachios, Pecans, Walnuts, Hazelnuts & Sea Salt, 18.25 oz Canister",Planters,10.64,18.25,16194268,41,F,1,13,3,8
Snacks,Snack Nuts,186162,https://www.walmart.com/ip/Great-Value-Deluxe-Mixed-Nuts-30-oz/218787293?fulfillmentIntent=Pickup,"Great Value Deluxe Mixed Nuts, 30 oz",Great Value,14.98,30,16179256,41,F,2,12,2,5
Snacks,Snack Nuts,186423,https://www.walmart.com/ip/Beer-Nuts-Snacks-Original-Bar-Mix-32-Oz/133421084?fulfillmentIntent=Pickup,"Beer Nuts Snacks Original Bar Mix, 32 Oz",Beer Nuts,8.18,32,16258481,41,F,5,13,3,5
Snacks,Snack Nuts,186561,https://www.walmart.com/ip/Planters-Deluxe-Lightly-Salted-Mixed-Nuts-with-Cashews-Almonds-Hazelnuts-Pecans-Pistachios-15-25-oz-Canister/45733458?fulfillmentIntent=Pickup,"Planters Deluxe Lightly Salted Mixed Nuts with Cashews, Almonds, Hazelnuts, Pecans & Pistachios, 15.25 oz Canister",Planters,9.98,15.25,16299189,41,F,5,11,1,7
Snacks,Snack Nuts,186477,https://www.walmart.com/ip/Great-Value-Deluxe-Mixed-Nuts-2-25-oz/794564228?fulfillmentIntent=Pickup,"Great Value Deluxe Mixed Nuts, 2.25 oz",Great Value,1.28,2.25,16277015,41,F,5,7,7,5
Snacks,Snack Nuts,186513,https://www.walmart.com/ip/Beer-Nuts-Snacks-Original-Bar-Mix-32-Oz/133421084?fulfillmentIntent=Pickup,"Beer Nuts Snacks Original Bar Mix, 32 Oz",Beer Nuts,8.18,32,16287209,41,F,5,3,3,5
Snacks,Snack Nuts,186277,https://www.walmart.com/ip/Planters-Deluxe-Pistachio-Nut-Mix-with-Pistachios-Almonds-Cashews-14-5-oz-Canister/29209955?fulfillmentIntent=Pickup,"Planters Deluxe Pistachio Nut Mix with Pistachios, Almonds & Cashews, 14.5 oz Canister",Planters,11.5,14.5,16207668,41,F,3,7,7,7
Snacks,Snack Nuts,186352,https://www.walmart.com/ip/NUT-rition-Heart-Healthy-Mix-with-Peanuts-Almonds-Pistachios-Pecans-Walnuts-Sea-Salt-7-ct-Packs/23554497?fulfillmentIntent=Pickup&athbdg=L1200,"NUT-rition Heart Healthy Mix with Peanuts, Almonds, Pistachios, Pecans, Walnuts & Sea Salt, 7 ct Packs",Planters,6.28,7,16244063,41,F,6,2,2,8
